scenario,mode,rtt_ms,loss_pct,timeout_ms,pto,run,status,failed_stage,errno,attempts,latency_ms,bytes_online,msgs_online,cpu_ms_ue,cpu_ms_lj,cpu_ms_ln,processing_ms_ln,bytes_ue,bytes_lj,bytes_ln,bytes_total,msgs_ue,msgs_lj,msgs_ln,msgs_total,ts5,ts6,rain_profile,bw_factor,down_rate_mbps,up_rate_mbps,bad_ticks,total_ticks,bad_ratio,blackout_events,blackout_ticks,window_profile,window_duration_ms,uplink_delay_ms,down_ready_ms,guard_close_ms,scheduled_blackouts,,
g2_rain_fade,RAIN_FADE,14,,300,2,100,ok,,,1,53.9,2017,5,10.536,0.118,11.608,11.59625001,889,709,419,2017,2,2,1,5,1.7631E+12,1.7631E+12,light,0.8,80,0,0,2,0,0,0,,,,,,,,
g2_rain_fade,RAIN_FADE,14,,300,2,101,ok,,,1,55.95816601,2015,5,10.441,0.116,11.325,11.326417,888,709,418,2015,2,2,1,5,1.7631E+12,1.7631E+12,light,0.8,80,0,0,2,0,0,0,,,,,,,,
g2_rain_fade,RAIN_FADE,14,,300,2,102,ok,,,1,58.669167,2017,5,10.875,0.143,11.154,11.119459,889,709,419,2017,2,2,1,5,1.7631E+12,1.7631E+12,light,0.8,80,0,0,2,0,0,0,,,,,,,,
g2_rain_fade,RAIN_FADE,14,,300,2,103,ok,,,1,53.920667,2015,5,10.443,0.094,11.147,11.150292,888,708,419,2015,2,2,1,5,1.7631E+12,1.7631E+12,light,0.8,80,0,0,2,0,0,0,,,,,,,,
g2_rain_fade,RAIN_FADE,14,,300,2,104,ok,,,1,57.612584,2017,5,12.083,0.095,10.828,10.814708,889,709,419,2017,2,2,1,5,1.7631E+12,1.7631E+12,light,0.8,80,0,0,2,0,0,0,,,,,,,,
g2_rain_fade,RAIN_FADE,14,,300,2,105,ok,,,1,53.12725,2009,5,10.982,0.134,10.629,10.604916,886,706,417,2009,2,2,1,5,1.7631E+12,1.7631E+12,light,0.8,80,0,0,2,0,0,0,,,,,,,,
g2_rain_fade,RAIN_FADE,14,,300,2,106,ok,,,1,56.903167,2017,5,10.87,0.124,11.246,11.22,889,709,419,2017,2,2,1,5,1.7631E+12,1.7631E+12,light,0.8,80,0,0,2,0,0,0,,,,,,,,
g2_rain_fade,RAIN_FADE,14,,300,2,107,ok,,,1,55.7955,2017,5,11.413,0.108,10.391,10.362792,889,709,419,2017,2,2,1,5,1.7631E+12,1.7631E+12,light,0.8,80,0,0,2,0,0,0,,,,,,,,
g2_rain_fade,RAIN_FADE,14,,300,2,108,ok,,,1,51.632792,2012,5,10.625,0.113,11.553,11.549458,887,707,418,2012,2,2,1,5,1.7631E+12,1.7631E+12,light,0.8,80,0,1,2,0.5,0,0,,,,,,,,
g2_rain_fade,RAIN_FADE,14,,300,2,109,ok,,,1,54.064625,2017,5,11.934,0.122,11.056,11.068792,889,709,419,2017,2,2,1,5,1.7631E+12,1.7631E+12,light,0.8,80,0,0,2,0,0,0,,,,,,,,
g2_rain_fade,RAIN_FADE,14,,300,2,110,ok,,,1,61.314709,2014,5,12.725,0.122,11.443,11.428376,888,708,418,2014,2,2,1,5,1.7631E+12,1.7631E+12,light,0.8,80,0,0,2,0,0,0,,,,,,,,
g2_rain_fade,RAIN_FADE,14,,300,2,111,ok,,,2,55.366084,2009,5,10.532,0.1,12.179,12.2355,885,707,417,2009,2,2,1,5,1.7631E+12,1.7631E+12,light,0.8,80,0,1,4,0.25,0,0,,,,,,,,
g2_rain_fade,RAIN_FADE,14,,300,2,112,ok,,,1,58.39775,2015,5,13.336,0.128,11.462,11.519209,888,708,419,2015,2,2,1,5,1.7631E+12,1.7631E+12,light,0.8,80,0,0,2,0,0,0,,,,,,,,
g2_rain_fade,RAIN_FADE,14,,300,2,113,ok,,,1,57.37087499,2014,5,12.158,0.115,10.616,10.600792,887,709,418,2014,2,2,1,5,1.7631E+12,1.7631E+12,light,0.8,80,0,0,2,0,0,0,,,,,,,,
g2_rain_fade,RAIN_FADE,14,,300,2,114,ok,,,1,54.238458,2017,5,10.687,0.122,11.211,11.194333,889,709,419,2017,2,2,1,5,1.7631E+12,1.7631E+12,light,0.8,80,0,0,2,0,0,0,,,,,,,,
g2_rain_fade,RAIN_FADE,14,,300,2,115,ok,,,1,53.47799999,2015,5,10.74,0.089,10.617,10.591208,888,709,418,2015,2,2,1,5,1.7631E+12,1.7631E+12,light,0.8,80,0,0,2,0,0,0,,,,,,,,
g2_rain_fade,RAIN_FADE,14,,300,2,116,ok,,,1,49.502417,2017,5,10.465,0.12,11.287,11.258042,889,709,419,2017,2,2,1,5,1.7631E+12,1.7631E+12,light,0.8,80,0,2,2,1,0,0,,,,,,,,
g2_rain_fade,RAIN_FADE,14,,300,2,117,ok,,,1,57.402042,2013,5,12.125,0.121,11.607,11.615375,887,708,418,2013,2,2,1,5,1.7631E+12,1.7631E+12,light,0.8,80,0,0,2,0,0,0,,,,,,,,
g2_rain_fade,RAIN_FADE,14,,300,2,118,ok,,,1,55.69920799,2017,5,11.245,0.12,10.936,10.887959,889,709,419,2017,2,2,1,5,1.7631E+12,1.7631E+12,light,0.8,80,0,0,2,0,0,0,,,,,,,,
g2_rain_fade,RAIN_FADE,14,,300,2,119,ok,,,1,58.693208,2015,5,10.686,0.126,11.521,11.500041,888,708,419,2015,2,2,1,5,1.7631E+12,1.7631E+12,light,0.8,80,0,0,2,0,0,0,,,,,,,,
g2_rain_fade,RAIN_FADE,14,,300,2,120,ok,,,1,59.489333,2014,5,11.121,0.15,11.673,11.665792,887,708,419,2014,2,2,1,5,1.7631E+12,1.7631E+12,light,0.8,80,0,1,2,0.5,0,0,,,,,,,,
g2_rain_fade,RAIN_FADE,14,,300,2,121,ok,,,1,59.846792,2015,5,10.324,0.115,11.241,11.158,888,709,418,2015,2,2,1,5,1.7631E+12,1.7631E+12,light,0.8,80,0,0,2,0,0,0,,,,,,,,
g2_rain_fade,RAIN_FADE,14,,300,2,122,ok,,,1,60.660417,2011,5,10.879,0.135,10.834,10.885292,886,707,418,2011,2,2,1,5,1.7631E+12,1.7631E+12,light,0.8,80,0,0,2,0,0,0,,,,,,,,
g2_rain_fade,RAIN_FADE,14,,300,2,123,ok,,,1,58.272,2011,5,11.84,0.099,10.658,10.65591699,886,707,418,2011,2,2,1,5,1.7631E+12,1.7631E+12,light,0.8,80,0,0,2,0,0,0,,,,,,,,
g2_rain_fade,RAIN_FADE,14,,300,2,124,ok,,,1,55.72575,2013,5,11.221,0.122,11.379,11.361375,887,708,418,2013,2,2,1,5,1.7631E+12,1.7631E+12,light,0.8,80,0,0,2,0,0,0,,,,,,,,
g2_rain_fade,RAIN_FADE,14,,300,2,125,ok,,,1,59.475542,2014,5,10.546,0.097,11.487,11.467417,887,708,419,2014,2,2,1,5,1.7631E+12,1.7631E+12,light,0.8,80,0,0,2,0,0,0,,,,,,,,
g2_rain_fade,RAIN_FADE,14,,300,2,126,ok,,,1,54.834625,2017,5,11.012,0.109,11.139,11.1275,889,709,419,2017,2,2,1,5,1.7631E+12,1.7631E+12,light,0.8,80,0,0,2,0,0,0,,,,,,,,
g2_rain_fade,RAIN_FADE,14,,300,2,127,ok,,,1,59.445042,2017,5,10.206,0.104,14.357,14.300375,889,709,419,2017,2,2,1,5,1.7631E+12,1.7631E+12,light,0.8,80,0,0,2,0,0,0,,,,,,,,
g2_rain_fade,RAIN_FADE,14,,300,2,128,ok,,,1,53.92904099,2017,5,10.547,0.102,11.487,11.504208,889,709,419,2017,2,2,1,5,1.7631E+12,1.7631E+12,light,0.8,80,0,1,2,0.5,0,0,,,,,,,,
g2_rain_fade,RAIN_FADE,14,,300,2,129,ok,,,1,55.55016601,2015,5,10.458,0.115,11.293,11.279209,888,709,418,2015,2,2,1,5,1.7631E+12,1.7631E+12,light,0.8,80,0,0,2,0,0,0,,,,,,,,
g2_rain_fade,RAIN_FADE,14,,300,2,130,ok,,,1,55.893042,2012,5,10.9,0.093,10.811,10.808958,887,707,418,2012,2,2,1,5,1.7631E+12,1.7631E+12,light,0.8,80,0,0,2,0,0,0,,,,,,,,
g2_rain_fade,RAIN_FADE,14,,300,2,131,ok,,,1,57.801791,2017,5,10.462,0.12,11.387,11.353625,889,709,419,2017,2,2,1,5,1.7631E+12,1.7631E+12,light,0.8,80,0,0,2,0,0,0,,,,,,,,
g2_rain_fade,RAIN_FADE,14,,300,2,132,ok,,,1,63.6925,2011,5,11.498,0.123,10.938,10.913833,886,707,418,2011,2,2,1,5,1.7631E+12,1.7631E+12,light,0.8,80,0,1,2,0.5,0,0,,,,,,,,
g2_rain_fade,RAIN_FADE,14,,300,2,133,ok,,,1,53.023208,2017,5,10.734,0.082,10.957,10.980667,889,709,419,2017,2,2,1,5,1.7631E+12,1.7631E+12,light,0.8,80,0,0,2,0,0,0,,,,,,,,
g2_rain_fade,RAIN_FADE,14,,300,2,134,ok,,,1,61.221,2008,5,11.506,0.141,11.457,11.439958,885,707,416,2008,2,2,1,5,1.7631E+12,1.7631E+12,light,0.8,80,0,0,2,0,0,0,,,,,,,,
g2_rain_fade,RAIN_FADE,14,,300,2,135,ok,,,1,58.31625,2017,5,10.486,0.128,10.608,10.585084,889,709,419,2017,2,2,1,5,1.7631E+12,1.7631E+12,light,0.8,80,0,0,2,0,0,0,,,,,,,,
g2_rain_fade,RAIN_FADE,14,,300,2,136,ok,,,1,55.435834,2011,5,10.434,0.083,10.882,10.8975,886,708,417,2011,2,2,1,5,1.7631E+12,1.7631E+12,light,0.8,80,0,0,2,0,0,0,,,,,,,,
g2_rain_fade,RAIN_FADE,14,,300,2,137,ok,,,1,52.110834,2017,5,10.489,0.11,11.181,11.175125,889,709,419,2017,2,2,1,5,1.7631E+12,1.7631E+12,light,0.8,80,0,1,2,0.5,0,0,,,,,,,,
g2_rain_fade,RAIN_FADE,14,,300,2,138,ok,,,1,53.291167,2009,5,10.445,0.124,11.234,11.2505,885,707,417,2009,2,2,1,5,1.7631E+12,1.7631E+12,light,0.8,80,0,0,2,0,0,0,,,,,,,,
g2_rain_fade,RAIN_FADE,14,,300,2,139,ok,,,1,56.389417,2014,5,10.408,0.114,11.255,11.222208,888,708,418,2014,2,2,1,5,1.7631E+12,1.7631E+12,light,0.8,80,0,0,2,0,0,0,,,,,,,,
g2_rain_fade,RAIN_FADE,14,,300,2,140,ok,,,1,57.991709,2015,5,10.594,0.108,11.069,11.06575,888,709,418,2015,2,2,1,5,1.7631E+12,1.7631E+12,light,0.8,80,0,0,2,0,0,0,,,,,,,,
g2_rain_fade,RAIN_FADE,14,,300,2,141,ok,,,1,59.084375,2017,5,10.436,0.135,11.572,11.562875,889,709,419,2017,2,2,1,5,1.7631E+12,1.7631E+12,light,0.8,80,0,0,2,0,0,0,,,,,,,,
g2_rain_fade,RAIN_FADE,14,,300,2,142,ok,,,1,60.545167,2015,5,10.566,0.093,10.548,10.526084,888,708,419,2015,2,2,1,5,1.7631E+12,1.7631E+12,light,0.8,80,0,2,2,1,0,0,,,,,,,,
g2_rain_fade,RAIN_FADE,14,,300,2,143,ok,,,1,55.235417,2013,5,12.86,0.183,11.167,11.149917,887,708,418,2013,2,2,1,5,1.7631E+12,1.7631E+12,light,0.8,80,0,1,2,0.5,0,0,,,,,,,,
g2_rain_fade,RAIN_FADE,14,,300,2,144,ok,,,1,55.55441701,2011,5,10.487,0.11,10.59,10.58095899,886,707,418,2011,2,2,1,5,1.7631E+12,1.7631E+12,light,0.8,80,0,0,2,0,0,0,,,,,,,,
g2_rain_fade,RAIN_FADE,14,,300,2,145,ok,,,1,60.135375,2014,5,12.845,0.129,10.638,10.61004199,888,708,418,2014,2,2,1,5,1.7631E+12,1.7631E+12,light,0.8,80,0,0,2,0,0,0,,,,,,,,
g2_rain_fade,RAIN_FADE,14,,300,2,146,ok,,,1,54.950167,2012,5,11.196,0.113,10.836,10.82975,886,708,418,2012,2,2,1,5,1.7631E+12,1.7631E+12,light,0.8,80,0,0,2,0,0,0,,,,,,,,
g2_rain_fade,RAIN_FADE,14,,300,2,147,ok,,,1,56.334083,2017,5,11.103,0.117,11.642,11.655666,889,709,419,2017,2,2,1,5,1.7631E+12,1.7631E+12,light,0.8,80,0,0,2,0,0,0,,,,,,,,
g2_rain_fade,RAIN_FADE,14,,300,2,148,ok,,,1,57.214416,2015,5,12.528,0.128,15.248,15.235875,888,708,419,2015,2,2,1,5,1.7631E+12,1.7631E+12,light,0.8,80,0,0,2,0,0,0,,,,,,,,
g2_rain_fade,RAIN_FADE,14,,300,2,149,ok,,,1,54.51333299,2009,5,11.581,0.126,11.196,11.220875,885,707,417,2009,2,2,1,5,1.7631E+12,1.7631E+12,light,0.8,80,0,0,2,0,0,0,,,,,,,,
g2_rain_fade,RAIN_FADE,14,,300,2,150,ok,,,1,57.986792,2017,5,11.211,0.118,10.918,10.892334,889,709,419,2017,2,2,1,5,1.7631E+12,1.7631E+12,light,0.8,80,0,0,2,0,0,0,,,,,,,,
g2_rain_fade,RAIN_FADE,14,,300,2,151,ok,,,1,50.908125,2015,5,10.355,0.142,11.452,11.429083,888,708,419,2015,2,2,1,5,1.7631E+12,1.7631E+12,light,0.8,80,0,0,2,0,0,0,,,,,,,,
g2_rain_fade,RAIN_FADE,14,,300,2,152,ok,,,1,65.112375,2017,5,11.026,0.141,14.665,14.608917,889,709,419,2017,2,2,1,5,1.7631E+12,1.7631E+12,light,0.8,80,0,2,2,1,0,0,,,,,,,,
g2_rain_fade,RAIN_FADE,14,,300,2,153,ok,,,1,58.255333,2012,5,11.614,0.117,10.535,10.51225,887,707,418,2012,2,2,1,5,1.7631E+12,1.7631E+12,light,0.8,80,0,0,2,0,0,0,,,,,,,,
g2_rain_fade,RAIN_FADE,14,,300,2,154,ok,,,1,52.997375,2016,5,10.396,0.104,11.328,11.359041,888,709,419,2016,2,2,1,5,1.7631E+12,1.7631E+12,light,0.8,80,0,1,2,0.5,0,0,,,,,,,,
g2_rain_fade,RAIN_FADE,14,,300,2,155,ok,,,1,57.506417,2013,5,11.288,0.106,10.659,10.628458,886,709,418,2013,2,2,1,5,1.7631E+12,1.7631E+12,light,0.8,80,0,0,2,0,0,0,,,,,,,,
g2_rain_fade,RAIN_FADE,14,,300,2,156,ok,,,1,60.479958,2012,5,11.036,0.086,10.587,10.546584,887,707,418,2012,2,2,1,5,1.7631E+12,1.7631E+12,light,0.8,80,0,0,2,0,0,0,,,,,,,,
g2_rain_fade,RAIN_FADE,14,,300,2,157,ok,,,1,54.108958,2017,5,11.508,0.102,10.464,10.444667,889,709,419,2017,2,2,1,5,1.7631E+12,1.7631E+12,light,0.8,80,0,1,2,0.5,0,0,,,,,,,,
g2_rain_fade,RAIN_FADE,14,,300,2,158,ok,,,1,56.069209,2012,5,10.486,0.102,11.406,11.402375,887,708,417,2012,2,2,1,5,1.7631E+12,1.7631E+12,light,0.8,80,0,0,2,0,0,0,,,,,,,,
g2_rain_fade,RAIN_FADE,14,,300,2,159,ok,,,1,55.177542,2010,5,11.727,0.118,11.348,11.328583,886,706,418,2010,2,2,1,5,1.7631E+12,1.7631E+12,light,0.8,80,0,0,2,0,0,0,,,,,,,,
g2_rain_fade,RAIN_FADE,14,,300,2,160,ok,,,1,62.99925,2010,5,10.637,0.092,11.546,11.573834,886,706,418,2010,2,2,1,5,1.7631E+12,1.7631E+12,light,0.8,80,0,0,2,0,0,0,,,,,,,,
g2_rain_fade,RAIN_FADE,14,,300,2,161,ok,,,1,57.414334,2012,5,10.481,0.133,11.515,11.500916,887,708,417,2012,2,2,1,5,1.7631E+12,1.7631E+12,light,0.8,80,0,1,2,0.5,0,0,,,,,,,,
g2_rain_fade,RAIN_FADE,14,,300,2,162,ok,,,1,57.001417,2015,5,11.867,0.087,10.821,10.80175,888,708,419,2015,2,2,1,5,1.7631E+12,1.7631E+12,light,0.8,80,0,0,2,0,0,0,,,,,,,,
g2_rain_fade,RAIN_FADE,14,,300,2,163,ok,,,1,57.124958,2014,5,12.055,0.098,11.024,11.034084,888,708,418,2014,2,2,1,5,1.7631E+12,1.7631E+12,light,0.8,80,0,0,2,0,0,0,,,,,,,,
g2_rain_fade,RAIN_FADE,14,,300,2,164,ok,,,1,59.180042,2017,5,10.511,0.115,10.45,10.428958,889,709,419,2017,2,2,1,5,1.7631E+12,1.7631E+12,light,0.8,80,0,0,2,0,0,0,,,,,,,,
g2_rain_fade,RAIN_FADE,14,,300,2,165,ok,,,1,53.30079199,2014,5,10.687,0.115,11.047,11.050541,888,708,418,2014,2,2,1,5,1.7631E+12,1.7631E+12,light,0.8,80,0,0,2,0,0,0,,,,,,,,
g2_rain_fade,RAIN_FADE,14,,300,2,166,ok,,,1,55.099084,2013,5,11.146,0.126,11.342,11.340875,887,708,418,2013,2,2,1,5,1.7631E+12,1.7631E+12,light,0.8,80,0,0,2,0,0,0,,,,,,,,
g2_rain_fade,RAIN_FADE,14,,300,2,167,ok,,,1,57.362416,2012,5,10.303,0.087,11.363,11.355167,887,707,418,2012,2,2,1,5,1.7631E+12,1.7631E+12,light,0.8,80,0,0,2,0,0,0,,,,,,,,
g2_rain_fade,RAIN_FADE,14,,300,2,168,ok,,,1,58.038542,2015,5,10.308,0.101,10.434,10.410083,888,709,418,2015,2,2,1,5,1.7631E+12,1.7631E+12,light,0.8,80,0,0,2,0,0,0,,,,,,,,
g2_rain_fade,RAIN_FADE,14,,300,2,169,ok,,,1,55.648209,2015,5,10.799,0.103,11.333,11.338625,888,709,418,2015,2,2,1,5,1.7631E+12,1.7631E+12,light,0.8,80,0,0,2,0,0,0,,,,,,,,
g2_rain_fade,RAIN_FADE,14,,300,2,170,ok,,,1,49.068958,2017,5,10.428,0.116,11.171,11.154125,889,709,419,2017,2,2,1,5,1.7631E+12,1.7631E+12,light,0.8,80,0,2,2,1,0,0,,,,,,,,
g2_rain_fade,RAIN_FADE,14,,300,2,171,ok,,,1,53.857417,2012,5,10.494,0.089,10.955,10.972125,887,707,418,2012,2,2,1,5,1.7631E+12,1.7631E+12,light,0.8,80,0,0,2,0,0,0,,,,,,,,
g2_rain_fade,RAIN_FADE,14,,300,2,172,ok,,,1,59.087625,2015,5,11.632,0.127,11.268,11.228042,888,708,419,2015,2,2,1,5,1.7631E+12,1.7631E+12,light,0.8,80,0,0,2,0,0,0,,,,,,,,
g2_rain_fade,RAIN_FADE,14,,300,2,173,ok,,,1,57.330208,2015,5,10.474,0.115,11.224,11.216417,888,708,419,2015,2,2,1,5,1.7631E+12,1.7631E+12,light,0.8,80,0,0,2,0,0,0,,,,,,,,
g2_rain_fade,RAIN_FADE,14,,300,2,174,ok,,,1,55.585625,2013,5,10.589,0.124,11.771,11.780042,887,708,418,2013,2,2,1,5,1.7631E+12,1.7631E+12,light,0.8,80,0,0,2,0,0,0,,,,,,,,
g2_rain_fade,RAIN_FADE,14,,300,2,175,ok,,,1,59.49750001,2017,5,12.895,0.096,10.533,10.511125,889,709,419,2017,2,2,1,5,1.7631E+12,1.7631E+12,light,0.8,80,0,0,2,0,0,0,,,,,,,,
g2_rain_fade,RAIN_FADE,14,,300,2,176,ok,,,1,72.89408299,2010,5,24.92,0.165,11.329,11.328167,886,707,417,2010,2,2,1,5,1.7631E+12,1.7631E+12,light,0.8,80,0,2,2,1,0,0,,,,,,,,
g2_rain_fade,RAIN_FADE,14,,300,2,177,ok,,,1,58.833,2017,5,10.738,0.114,10.943,10.907709,889,709,419,2017,2,2,1,5,1.7631E+12,1.7631E+12,light,0.8,80,0,0,2,0,0,0,,,,,,,,
g2_rain_fade,RAIN_FADE,14,,300,2,178,ok,,,1,56.024209,2014,5,10.948,0.111,10.806,10.811042,888,708,418,2014,2,2,1,5,1.7631E+12,1.7631E+12,light,0.8,80,0,1,2,0.5,0,0,,,,,,,,
g2_rain_fade,RAIN_FADE,14,,300,2,179,ok,,,1,58.49062499,2015,5,10.628,0.106,11.26,11.243584,888,708,419,2015,2,2,1,5,1.7631E+12,1.7631E+12,light,0.8,80,0,0,2,0,0,0,,,,,,,,
g2_rain_fade,RAIN_FADE,14,,300,2,180,ok,,,1,55.845083,2015,5,10.549,0.106,11.451,11.433583,887,709,419,2015,2,2,1,5,1.7631E+12,1.7631E+12,light,0.8,80,0,0,2,0,0,0,,,,,,,,
g2_rain_fade,RAIN_FADE,14,,300,2,181,ok,,,1,52.917292,2014,5,10.396,0.077,10.646,10.632875,888,708,418,2014,2,2,1,5,1.7631E+12,1.7631E+12,light,0.8,80,0,1,2,0.5,0,0,,,,,,,,
g2_rain_fade,RAIN_FADE,14,,300,2,182,ok,,,1,57.354833,2015,5,11.546,0.114,11.383,11.363125,888,709,418,2015,2,2,1,5,1.7631E+12,1.7631E+12,light,0.8,80,0,0,2,0,0,0,,,,,,,,
g2_rain_fade,RAIN_FADE,14,,300,2,183,ok,,,1,54.133834,2016,5,10.934,0.131,11.556,11.577,888,709,419,2016,2,2,1,5,1.7631E+12,1.7631E+12,light,0.8,80,0,0,2,0,0,0,,,,,,,,
g2_rain_fade,RAIN_FADE,14,,300,2,184,ok,,,1,59.364542,2014,5,11.661,0.097,11.497,11.502375,888,708,418,2014,2,2,1,5,1.7631E+12,1.7631E+12,light,0.8,80,0,0,2,0,0,0,,,,,,,,
g2_rain_fade,RAIN_FADE,14,,300,2,185,ok,,,1,58.992667,2017,5,12.09,0.118,11.401,11.375208,889,709,419,2017,2,2,1,5,1.7631E+12,1.7631E+12,light,0.8,80,0,0,2,0,0,0,,,,,,,,
g2_rain_fade,RAIN_FADE,14,,300,2,186,ok,,,1,57.398208,2012,5,10.845,0.099,11.084,11.086542,887,707,418,2012,2,2,1,5,1.7631E+12,1.7631E+12,light,0.8,80,0,1,2,0.5,0,0,,,,,,,,
g2_rain_fade,RAIN_FADE,14,,300,2,187,ok,,,1,56.24520899,2012,5,13.02,0.106,11.204,11.220459,887,708,417,2012,2,2,1,5,1.7631E+12,1.7631E+12,light,0.8,80,0,0,2,0,0,0,,,,,,,,
g2_rain_fade,RAIN_FADE,14,,300,2,188,ok,,,1,59.052042,2016,5,10.4,0.131,10.6,10.5715,888,709,419,2016,2,2,1,5,1.7631E+12,1.7631E+12,light,0.8,80,0,0,2,0,0,0,,,,,,,,
g2_rain_fade,RAIN_FADE,14,,300,2,189,ok,,,1,59.917167,2008,5,12.385,0.123,11.017,11.021458,885,707,416,2008,2,2,1,5,1.7631E+12,1.7631E+12,light,0.8,80,0,0,2,0,0,0,,,,,,,,
g2_rain_fade,RAIN_FADE,14,,300,2,190,ok,,,2,57.059291,2012,5,11.573,0.119,10.892,10.908292,886,708,418,2012,2,2,1,5,1.7631E+12,1.7631E+12,light,0.8,80,0,2,4,0.5,0,0,,,,,,,,
g2_rain_fade,RAIN_FADE,14,,300,2,191,ok,,,1,57.44216601,2017,5,12.973,0.101,10.862,10.864709,889,709,419,2017,2,2,1,5,1.7631E+12,1.7631E+12,light,0.8,80,0,1,2,0.5,0,0,,,,,,,,
g2_rain_fade,RAIN_FADE,14,,300,2,192,ok,,,1,56.731834,2013,5,10.256,0.082,10.516,10.488667,887,709,417,2013,2,2,1,5,1.7631E+12,1.7631E+12,light,0.8,80,0,0,2,0,0,0,,,,,,,,
g2_rain_fade,RAIN_FADE,14,,300,2,193,ok,,,1,57.881292,2015,5,10.328,0.117,10.69,10.6675,888,709,418,2015,2,2,1,5,1.7631E+12,1.7631E+12,light,0.8,80,0,0,2,0,0,0,,,,,,,,
g2_rain_fade,RAIN_FADE,14,,300,2,194,ok,,,1,59.54225,2014,5,11.562,0.108,11.802,11.954875,888,708,418,2014,2,2,1,5,1.7631E+12,1.7631E+12,light,0.8,80,0,0,2,0,0,0,,,,,,,,
g2_rain_fade,RAIN_FADE,14,,300,2,195,ok,,,1,53.195791,2017,5,11.519,0.119,11.018,10.990541,889,709,419,2017,2,2,1,5,1.7631E+12,1.7631E+12,light,0.8,80,0,2,2,1,0,0,,,,,,,,
g2_rain_fade,RAIN_FADE,14,,300,2,196,ok,,,1,53.960292,2014,5,10.895,0.111,11.637,11.719792,888,708,418,2014,2,2,1,5,1.7631E+12,1.7631E+12,light,0.8,80,0,0,2,0,0,0,,,,,,,,
g2_rain_fade,RAIN_FADE,14,,300,2,197,ok,,,1,56.973875,2017,5,10.388,0.155,12.666,12.653125,889,709,419,2017,2,2,1,5,1.7631E+12,1.7631E+12,light,0.8,80,0,0,2,0,0,0,,,,,,,,
g2_rain_fade,RAIN_FADE,14,,300,2,198,ok,,,1,57.75304201,2011,5,12.327,0.102,11.44,11.445875,886,709,416,2011,2,2,1,5,1.7631E+12,1.7631E+12,light,0.8,80,0,0,2,0,0,0,,,,,,,,
g2_rain_fade,RAIN_FADE,14,,300,2,199,ok,,,1,54.131041,2014,5,11.044,0.103,10.823,10.802708,887,708,419,2014,2,2,1,5,1.7631E+12,1.7631E+12,light,0.8,80,0,0,2,0,0,0,,,,,,,,
g2_rain_fade,RAIN_FADE,14,,300,2,200,ok,,,1,56.621208,2010,5,10.292,0.095,10.726,10.697209,886,707,417,2010,2,2,1,5,1.7631E+12,1.7631E+12,light,0.8,80,0,0,2,0,0,0,,,,,,,,
g2_rain_fade,RAIN_FADE,14,,300,2,201,ok,,,1,52.666791,2014,5,10.684,0.113,10.572,10.600166,888,708,418,2014,2,2,1,5,1.7631E+12,1.7631E+12,light,0.8,80,0,0,2,0,0,0,,,,,,,,
g2_rain_fade,RAIN_FADE,14,,300,2,202,ok,,,1,54.646458,2017,5,10.464,0.114,10.736,10.721084,889,709,419,2017,2,2,1,5,1.7631E+12,1.7631E+12,light,0.8,80,0,0,2,0,0,0,,,,,,,,
g2_rain_fade,RAIN_FADE,14,,300,2,203,ok,,,1,56.097834,2008,5,10.311,0.099,10.559,10.529667,885,707,416,2008,2,2,1,5,1.7631E+12,1.7631E+12,light,0.8,80,0,0,2,0,0,0,,,,,,,,
g2_rain_fade,RAIN_FADE,14,,300,2,204,ok,,,1,60.50083299,2017,5,12.457,0.114,11.94,11.992458,889,709,419,2017,2,2,1,5,1.7631E+12,1.7631E+12,light,0.8,80,0,0,2,0,0,0,,,,,,,,
g2_rain_fade,RAIN_FADE,14,,300,2,205,ok,,,1,52.998417,2012,5,10.733,0.136,12.688,12.766833,887,707,418,2012,2,2,1,5,1.7631E+12,1.7631E+12,light,0.8,80,0,0,2,0,0,0,,,,,,,,
g2_rain_fade,RAIN_FADE,14,,300,2,206,ok,,,1,56.072333,2012,5,10.547,0.124,11.693,11.66741701,887,707,418,2012,2,2,1,5,1.7631E+12,1.7631E+12,light,0.8,80,0,0,2,0,0,0,,,,,,,,
g2_rain_fade,RAIN_FADE,14,,300,2,207,ok,,,1,54.55437599,2014,5,10.793,0.097,10.771,10.754833,888,708,418,2014,2,2,1,5,1.7631E+12,1.7631E+12,light,0.8,80,0,0,2,0,0,0,,,,,,,,
g2_rain_fade,RAIN_FADE,14,,300,2,208,ok,,,1,55.456167,2017,5,10.425,0.126,11.337,11.330667,889,709,419,2017,2,2,1,5,1.7631E+12,1.7631E+12,light,0.8,80,0,0,2,0,0,0,,,,,,,,
g2_rain_fade,RAIN_FADE,14,,300,2,209,ok,,,1,58.417125,2015,5,10.203,0.089,10.338,10.319541,888,708,419,2015,2,2,1,5,1.7631E+12,1.7631E+12,light,0.8,80,0,0,2,0,0,0,,,,,,,,
g2_rain_fade,RAIN_FADE,14,,300,2,210,ok,,,1,56.523834,2012,5,11.975,0.116,10.618,10.587667,887,707,418,2012,2,2,1,5,1.7631E+12,1.7631E+12,light,0.8,80,0,0,2,0,0,0,,,,,,,,
g2_rain_fade,RAIN_FADE,14,,300,2,211,ok,,,1,56.742417,2014,5,10.616,0.083,10.971,10.987375,888,708,418,2014,2,2,1,5,1.7631E+12,1.7631E+12,light,0.8,80,0,0,2,0,0,0,,,,,,,,
