scenario,mode,rtt_ms,loss_pct,timeout_ms,pto,run,status,failed_stage,errno,attempts,latency_ms,bytes_online,msgs_online,cpu_ms_ue,cpu_ms_leo2,ts5,ts6,rain_profile,bw_factor,down_rate_mbps,up_rate_mbps,bad_ticks,total_ticks,bad_ratio,blackout_events,blackout_ticks,window_profile,window_duration_ms,uplink_delay_ms,down_ready_ms,guard_close_ms,scheduled_blackouts
z1_online_only,LEO_ONLY,12,0,200,2,87,ok,,0,1,31.07204099,374,1,3.812,13.512,1.7626E+12,1.7626E+12,,,,,,,,,,,,,,,
z1_online_only,LEO_ONLY,12,0,200,2,88,ok,,0,1,35.57199999,374,1,3.758,13.922,1.7626E+12,1.7626E+12,,,,,,,,,,,,,,,
z1_online_only,LEO_ONLY,12,0,200,2,89,ok,,0,1,29.193875,374,1,3.634,13.294,1.7626E+12,1.7626E+12,,,,,,,,,,,,,,,
z1_online_only,LEO_ONLY,12,0,200,2,90,ok,,0,1,30.484666,374,1,3.541,13.244,1.7626E+12,1.7626E+12,,,,,,,,,,,,,,,
z1_online_only,LEO_ONLY,12,0,200,2,91,ok,,0,1,35.06604201,374,1,3.489,13.418,1.7626E+12,1.7626E+12,,,,,,,,,,,,,,,
z1_online_only,LEO_ONLY,12,0,200,2,92,ok,,0,1,29.57433299,374,1,3.698,13.55,1.7626E+12,1.7626E+12,,,,,,,,,,,,,,,
z1_online_only,LEO_ONLY,12,0,200,2,93,ok,,0,1,30.54091701,374,1,3.569,13.246,1.7626E+12,1.7626E+12,,,,,,,,,,,,,,,
z1_online_only,LEO_ONLY,12,0,200,2,94,ok,,0,1,31.52283301,374,1,3.531,13.444,1.7626E+12,1.7626E+12,,,,,,,,,,,,,,,
z1_online_only,LEO_ONLY,12,0,200,2,95,ok,,0,1,30.78991699,374,1,3.716,13.226,1.7626E+12,1.7626E+12,,,,,,,,,,,,,,,
z1_online_only,LEO_ONLY,12,0,200,2,96,ok,,0,1,28.793084,374,1,3.644,13.563,1.7626E+12,1.7626E+12,,,,,,,,,,,,,,,
z1_online_only,LEO_ONLY,12,0,200,2,97,ok,,0,1,29.89787501,374,1,3.532,13.085,1.7626E+12,1.7626E+12,,,,,,,,,,,,,,,
z1_online_only,LEO_ONLY,12,0,200,2,98,ok,,0,1,34.98474997,374,1,3.825,13.76,1.7626E+12,1.7626E+12,,,,,,,,,,,,,,,
z1_online_only,LEO_ONLY,12,0,200,2,99,ok,,0,1,29.434458,374,1,3.687,13.265,1.7626E+12,1.7626E+12,,,,,,,,,,,,,,,
z1_online_only,LEO_ONLY,12,0,200,2,100,ok,,0,1,33.626833,374,1,3.562,13.447,1.7626E+12,1.7626E+12,,,,,,,,,,,,,,,
z1_online_only,LEO_ONLY,12,0,200,2,101,ok,,0,1,32.4615,374,1,3.693,13.081,1.7626E+12,1.7626E+12,,,,,,,,,,,,,,,
z1_online_only,LEO_ONLY,12,0,200,2,102,ok,,0,1,33.65508301,374,1,3.616,13.573,1.7626E+12,1.7626E+12,,,,,,,,,,,,,,,
z1_online_only,LEO_ONLY,12,0,200,2,103,ok,,0,1,32.60437498,374,1,3.648,13.35,1.7626E+12,1.7626E+12,,,,,,,,,,,,,,,
z1_online_only,LEO_ONLY,12,0,200,2,104,ok,,0,1,32.29862501,374,1,3.484,13.072,1.7626E+12,1.7626E+12,,,,,,,,,,,,,,,
z1_online_only,LEO_ONLY,12,0,200,2,105,ok,,0,1,29.923667,374,1,3.625,13.458,1.7626E+12,1.7626E+12,,,,,,,,,,,,,,,
z1_online_only,LEO_ONLY,12,0,200,2,106,ok,,0,1,32.133375,374,1,3.459,13.124,1.7626E+12,1.7626E+12,,,,,,,,,,,,,,,
z1_online_only,LEO_ONLY,12,0,200,2,107,ok,,0,1,34.07495798,374,1,3.605,13.616,1.7626E+12,1.7626E+12,,,,,,,,,,,,,,,
z1_online_only,LEO_ONLY,12,0,200,2,108,ok,,0,1,36.896209,374,1,3.59,13.704,1.7626E+12,1.7626E+12,,,,,,,,,,,,,,,
z1_online_only,LEO_ONLY,12,0,200,2,109,ok,,0,1,30.71287498,374,1,3.631,13.514,1.7626E+12,1.7626E+12,,,,,,,,,,,,,,,
z1_online_only,LEO_ONLY,12,0,200,2,110,ok,,0,1,32.94108302,374,1,3.656,13.581,1.7626E+12,1.7626E+12,,,,,,,,,,,,,,,
z1_online_only,LEO_ONLY,12,0,200,2,111,ok,,0,1,33.62637502,374,1,3.585,13.391,1.7626E+12,1.7626E+12,,,,,,,,,,,,,,,
z1_online_only,LEO_ONLY,12,0,200,2,112,ok,,0,1,34.8815,374,1,3.698,13.63,1.7626E+12,1.7626E+12,,,,,,,,,,,,,,,
z1_online_only,LEO_ONLY,12,0,200,2,113,ok,,0,1,32.6215,374,1,3.416,13.283,1.7626E+12,1.7626E+12,,,,,,,,,,,,,,,
z1_online_only,LEO_ONLY,12,0,200,2,114,ok,,0,1,30.42266599,374,1,3.577,13.179,1.7626E+12,1.7626E+12,,,,,,,,,,,,,,,
z1_online_only,LEO_ONLY,12,0,200,2,115,ok,,0,1,30.21095801,374,1,3.634,13.615,1.7626E+12,1.7626E+12,,,,,,,,,,,,,,,
z1_online_only,LEO_ONLY,12,0,200,2,116,ok,,0,1,35.09220798,374,1,3.698,13.441,1.7626E+12,1.7626E+12,,,,,,,,,,,,,,,
z1_online_only,LEO_ONLY,12,0,200,2,117,ok,,0,1,33.001959,374,1,3.691,13.481,1.7626E+12,1.7626E+12,,,,,,,,,,,,,,,
z1_online_only,LEO_ONLY,12,0,200,2,118,ok,,0,1,30.236708,374,1,3.634,13.557,1.7626E+12,1.7626E+12,,,,,,,,,,,,,,,
z1_online_only,LEO_ONLY,12,0,200,2,119,ok,,0,1,35.354708,374,1,3.755,13.249,1.7626E+12,1.7626E+12,,,,,,,,,,,,,,,
z1_online_only,LEO_ONLY,12,0,200,2,120,ok,,0,1,31.753458,374,1,3.635,13.646,1.7626E+12,1.7626E+12,,,,,,,,,,,,,,,
z1_online_only,LEO_ONLY,12,0,200,2,121,ok,,0,1,32.308083,374,1,3.606,13.528,1.7626E+12,1.7626E+12,,,,,,,,,,,,,,,
z1_online_only,LEO_ONLY,12,0,200,2,122,ok,,0,1,28.92070802,374,1,3.614,13.463,1.7626E+12,1.7626E+12,,,,,,,,,,,,,,,
z1_online_only,LEO_ONLY,12,0,200,2,123,ok,,0,1,32.99720801,374,1,3.681,13.437,1.7626E+12,1.7626E+12,,,,,,,,,,,,,,,
z1_online_only,LEO_ONLY,12,0,200,2,124,ok,,0,1,30.0885,374,1,3.482,13.603,1.7626E+12,1.7626E+12,,,,,,,,,,,,,,,
z1_online_only,LEO_ONLY,12,0,200,2,125,ok,,0,1,30.359875,374,1,3.61,13.316,1.7626E+12,1.7626E+12,,,,,,,,,,,,,,,
z1_online_only,LEO_ONLY,12,0,200,2,126,ok,,0,1,34.11483299,374,1,3.575,13.401,1.7626E+12,1.7626E+12,,,,,,,,,,,,,,,
z1_online_only,LEO_ONLY,12,0,200,2,127,ok,,0,1,35.296833,374,1,3.763,13.821,1.7626E+12,1.7626E+12,,,,,,,,,,,,,,,
z1_online_only,LEO_ONLY,12,0,200,2,128,ok,,0,1,33.76175,374,1,3.862,13.448,1.7626E+12,1.7626E+12,,,,,,,,,,,,,,,
z1_online_only,LEO_ONLY,12,0,200,2,129,ok,,0,1,31.98445798,374,1,3.747,13.522,1.7626E+12,1.7626E+12,,,,,,,,,,,,,,,
