scenario,mode,rtt_ms,loss_pct,timeout_ms,pto,run,status,failed_stage,errno,attempts,latency_ms,bytes_online,msgs_online,cpu_ms_ue,cpu_ms_leo2,ts5,ts6,rain_profile,bw_factor,down_rate_mbps,up_rate_mbps,bad_ticks,total_ticks,bad_ratio,blackout_events,blackout_ticks,window_profile,window_duration_ms,uplink_delay_ms,down_ready_ms,guard_close_ms,scheduled_blackouts
s1_online_only,LEO_ONLY,12,0,200,2,101,ok,,0,1,51.913875,120,1,23.461,10.253,1.76252E+12,1.76252E+12,,,,,,,,,,,,,,,
s1_online_only,LEO_ONLY,12,0,200,2,102,ok,,0,1,50.171625,120,1,23.729,10.08,1.76252E+12,1.76252E+12,,,,,,,,,,,,,,,
s1_online_only,LEO_ONLY,12,0,200,2,103,ok,,0,1,49.460083,120,1,23.669,10.251,1.76252E+12,1.76252E+12,,,,,,,,,,,,,,,
s1_online_only,LEO_ONLY,12,0,200,2,104,ok,,0,1,51.892417,120,1,23.561,10.139,1.76252E+12,1.76252E+12,,,,,,,,,,,,,,,
s1_online_only,LEO_ONLY,12,0,200,2,105,ok,,0,1,51.303792,120,1,23.082,10.313,1.76252E+12,1.76252E+12,,,,,,,,,,,,,,,
s1_online_only,LEO_ONLY,12,0,200,2,106,ok,,0,1,52.769917,120,1,23.099,10.08,1.76252E+12,1.76252E+12,,,,,,,,,,,,,,,
s1_online_only,LEO_ONLY,12,0,200,2,107,ok,,0,1,48.611791,120,1,23.066,10.051,1.76252E+12,1.76252E+12,,,,,,,,,,,,,,,
s1_online_only,LEO_ONLY,12,0,200,2,108,ok,,0,1,48.08979201,120,1,23.234,9.986,1.76252E+12,1.76252E+12,,,,,,,,,,,,,,,
s1_online_only,LEO_ONLY,12,0,200,2,109,ok,,0,1,44.669167,120,1,24.032,10.551,1.76252E+12,1.76252E+12,,,,,,,,,,,,,,,
s1_online_only,LEO_ONLY,12,0,200,2,110,ok,,0,1,50.272083,120,1,23.398,10.244,1.76252E+12,1.76252E+12,,,,,,,,,,,,,,,
s1_online_only,LEO_ONLY,12,0,200,2,111,ok,,0,1,53.106417,120,1,23.585,10.414,1.76252E+12,1.76252E+12,,,,,,,,,,,,,,,
s1_online_only,LEO_ONLY,12,0,200,2,112,ok,,0,1,47.38425,120,1,23.431,10.104,1.76252E+12,1.76252E+12,,,,,,,,,,,,,,,
s1_online_only,LEO_ONLY,12,0,200,2,113,ok,,0,1,47.119792,120,1,23.209,10.002,1.76252E+12,1.76252E+12,,,,,,,,,,,,,,,
s1_online_only,LEO_ONLY,12,0,200,2,114,ok,,0,1,50.613708,120,1,23.167,10.053,1.76252E+12,1.76252E+12,,,,,,,,,,,,,,,
s1_online_only,LEO_ONLY,12,0,200,2,115,ok,,0,1,45.1055,120,1,23.161,10.404,1.76252E+12,1.76252E+12,,,,,,,,,,,,,,,
s1_online_only,LEO_ONLY,12,0,200,2,116,ok,,0,1,48.80212501,120,1,23.209,10.209,1.76252E+12,1.76252E+12,,,,,,,,,,,,,,,
s1_online_only,LEO_ONLY,12,0,200,2,117,ok,,0,1,49.724375,120,1,23.681,10.621,1.76252E+12,1.76252E+12,,,,,,,,,,,,,,,
s1_online_only,LEO_ONLY,12,0,200,2,118,ok,,0,1,50.935667,120,1,23.657,10.259,1.76252E+12,1.76252E+12,,,,,,,,,,,,,,,
s1_online_only,LEO_ONLY,12,0,200,2,119,ok,,0,1,52.727291,120,1,23.49,10.313,1.76252E+12,1.76252E+12,,,,,,,,,,,,,,,
s1_online_only,LEO_ONLY,12,0,200,2,120,ok,,0,1,50.27983301,120,1,23.715,10.228,1.76252E+12,1.76252E+12,,,,,,,,,,,,,,,
s1_online_only,LEO_ONLY,12,0,200,2,121,ok,,0,1,50.894792,120,1,23.456,10.427,1.76252E+12,1.76252E+12,,,,,,,,,,,,,,,
s1_online_only,LEO_ONLY,12,0,200,2,122,ok,,0,1,51.862625,120,1,24.211,10.268,1.76252E+12,1.76252E+12,,,,,,,,,,,,,,,
s1_online_only,LEO_ONLY,12,0,200,2,123,ok,,0,1,48.946084,120,1,23.826,10.285,1.76252E+12,1.76252E+12,,,,,,,,,,,,,,,
s1_online_only,LEO_ONLY,12,0,200,2,124,ok,,0,1,49.17675,120,1,24.008,10.382,1.76252E+12,1.76252E+12,,,,,,,,,,,,,,,
s1_online_only,LEO_ONLY,12,0,200,2,125,ok,,0,1,72.645792,120,1,43.1,13.091,1.76252E+12,1.76252E+12,,,,,,,,,,,,,,,
s1_online_only,LEO_ONLY,12,0,200,2,126,ok,,0,1,52.149917,120,1,23.672,10.113,1.76252E+12,1.76252E+12,,,,,,,,,,,,,,,
s1_online_only,LEO_ONLY,12,0,200,2,127,ok,,0,1,48.444292,120,1,23.338,10.287,1.76252E+12,1.76252E+12,,,,,,,,,,,,,,,
s1_online_only,LEO_ONLY,12,0,200,2,128,ok,,0,1,50.085375,120,1,23.747,10.049,1.76252E+12,1.76252E+12,,,,,,,,,,,,,,,
s1_online_only,LEO_ONLY,12,0,200,2,129,ok,,0,1,49.022041,120,1,23.946,10.202,1.76252E+12,1.76252E+12,,,,,,,,,,,,,,,
s1_online_only,LEO_ONLY,12,0,200,2,130,ok,,0,1,50.98595899,120,1,23.634,10.278,1.76252E+12,1.76252E+12,,,,,,,,,,,,,,,
s1_online_only,LEO_ONLY,12,0,200,2,131,ok,,0,1,47.531,120,1,23.435,10.296,1.76252E+12,1.76252E+12,,,,,,,,,,,,,,,
