scenario,mode,rtt_ms,loss_pct,timeout_ms,pto,run,status,failed_stage,errno,attempts,latency_ms,bytes_online,msgs_online,cpu_ms_ue,cpu_ms_leo2,cpu_ms_ground,cpu_ms_ncc,processing_ms_leo2,ts5,ts6,rain_profile,bw_factor,down_rate_mbps,up_rate_mbps,bad_ticks,total_ticks,bad_ratio,blackout_events,blackout_ticks,window_profile,window_duration_ms,uplink_delay_ms,down_ready_ms,guard_close_ms,scheduled_blackouts,combo_index,,,,,,,,,,,,
ren_rain_fade,RAIN_FADE,14.000/14.000,,300,2,89,ok,,0,1,91.334583,208,6,0.66,0.107,0.092,0.092,0,1.76303E+12,1.76303E+12,light→light,0.64,,,0,5,0,0,0,,,,,,0,0,0.184,,,,,,,,,,,
ren_rain_fade,RAIN_FADE,14.000/14.000,,300,2,90,ok,,0,1,77.906583,208,6,0.501,0.047,0.112,0.112,0,1.76303E+12,1.76303E+12,light→light,0.64,,,1,3,0.333333333,0,0,,,,,,0,0,0.224,,,,,,,,,,,
ren_rain_fade,RAIN_FADE,14.000/14.000,,300,2,91,ok,,0,1,91.998958,208,6,0.411,0.031,0.037,0.037,0,1.76303E+12,1.76303E+12,light→light,0.64,,,0,5,0,0,0,,,,,,0,0,0.074,,,,,,,,,,,
ren_rain_fade,RAIN_FADE,14.000/14.000,,300,2,92,ok,,0,1,392.6415,224,7,1.034,0.1,0.151,0.151,0,1.76303E+12,1.76303E+12,light→light,0.64,,,4,7,0.571428571,0,0,,,,,,0,0,0.302,,,,,,,,,,,
ren_rain_fade,RAIN_FADE,14.000/14.000,,300,2,93,ok,,0,1,83.633375,208,6,0.43,0.04,0.027,0.027,0,1.76303E+12,1.76303E+12,light→light,0.64,,,0,4,0,0,0,,,,,,0,0,0.054,,,,,,,,,,,
ren_rain_fade,RAIN_FADE,14.000/14.000,,300,2,94,ok,,0,1,92.06075,208,6,0.441,0.042,0.037,0.037,0,1.76303E+12,1.76303E+12,light→light,0.64,,,0,5,0,0,0,,,,,,0,0,0.074,,,,,,,,,,,
ren_rain_fade,RAIN_FADE,14.000/14.000,,300,2,95,ok,,0,1,81.167875,208,6,0.573,0.063,0.061,0.061,0,1.76303E+12,1.76303E+12,light→light,0.64,,,0,4,0,0,0,,,,,,0,0,0.122,,,,,,,,,,,
ren_rain_fade,RAIN_FADE,14.000/14.000,,300,2,96,ok,,0,1,72.379792,208,6,0.569,0.082,0.059,0.059,0,1.76303E+12,1.76303E+12,light→light,0.64,,,0,3,0,0,0,,,,,,0,0,0.118,,,,,,,,,,,
ren_rain_fade,RAIN_FADE,14.000/14.000,,300,2,97,ok,,0,1,77.4775,208,6,0.666,0.082,0.087,0.087,0,1.76303E+12,1.76303E+12,light→light,0.64,,,2,3,0.666666667,0,0,,,,,,0,0,0.174,,,,,,,,,,,
ren_rain_fade,RAIN_FADE,14.000/14.000,,300,2,98,ok,,0,1,77.007917,208,6,0.462,0.04,0.031,0.031,0,1.76303E+12,1.76303E+12,light→light,0.64,,,0,4,0,0,0,,,,,,0,0,0.062,,,,,,,,,,,
ren_rain_fade,RAIN_FADE,14.000/14.000,,300,2,99,ok,,0,1,90.91775,208,6,0.864,0.069,0.062,0.062,0,1.76303E+12,1.76303E+12,light→light,0.64,,,0,6,0,0,0,,,,,,0,0,0.124,,,,,,,,,,,
ren_rain_fade,RAIN_FADE,14.000/14.000,,300,2,100,ok,,0,1,86.5595,208,6,0.592,0.083,0.076,0.076,0,1.76303E+12,1.76303E+12,light→light,0.64,,,0,5,0,0,0,,,,,,0,0,0.152,,,,,,,,,,,
ren_rain_fade,RAIN_FADE,14.000/14.000,,300,2,101,ok,,0,1,83.142333,208,6,0.675,0.078,0.071,0.071,0,1.76303E+12,1.76303E+12,light→light,0.64,,,0,6,0,0,0,,,,,,0,0,0.142,,,,,,,,,,,
ren_rain_fade,RAIN_FADE,14.000/14.000,,300,2,102,ok,,0,1,80.708459,208,6,0.434,0.027,0.037,0.037,0,1.76303E+12,1.76303E+12,light→light,0.64,,,0,4,0,0,0,,,,,,0,0,0.074,,,,,,,,,,,
ren_rain_fade,RAIN_FADE,14.000/14.000,,300,2,103,ok,,0,1,86.157792,208,6,0.44,0.036,0.035,0.035,0,1.76303E+12,1.76303E+12,light→light,0.64,,,0,5,0,0,0,,,,,,0,0,0.07,,,,,,,,,,,
ren_rain_fade,RAIN_FADE,14.000/14.000,,300,2,104,ok,,0,1,71.858208,208,6,0.45,0.042,0.058,0.058,0,1.76303E+12,1.76303E+12,light→light,0.64,,,0,4,0,0,0,,,,,,0,0,0.116,,,,,,,,,,,
ren_rain_fade,RAIN_FADE,14.000/14.000,,300,2,105,ok,,0,1,82.461375,208,6,0.531,0.064,0.071,0.071,0,1.76303E+12,1.76303E+12,light→light,0.64,,,0,4,0,0,0,,,,,,0,0,0.142,,,,,,,,,,,
ren_rain_fade,RAIN_FADE,14.000/14.000,,300,2,106,ok,,0,1,83.115959,208,6,0.462,0.025,0.038,0.038,0,1.76303E+12,1.76303E+12,light→light,0.64,,,0,4,0,0,0,,,,,,0,0,0.076,,,,,,,,,,,
ren_rain_fade,RAIN_FADE,14.000/14.000,,300,2,107,ok,,0,1,84.409375,208,6,0.489,0.059,0.074,0.074,0,1.76303E+12,1.76303E+12,light→light,0.64,,,0,4,0,0,0,,,,,,0,0,0.148,,,,,,,,,,,
ren_rain_fade,RAIN_FADE,14.000/14.000,,300,2,108,ok,,0,1,88.979583,208,6,0.531,0.039,0.041,0.041,0,1.76303E+12,1.76303E+12,light→light,0.64,,,0,5,0,0,0,,,,,,0,0,0.082,,,,,,,,,,,
ren_rain_fade,RAIN_FADE,14.000/14.000,,300,2,109,ok,,0,1,73.318125,208,6,0.786,0.092,0.071,0.071,0,1.76303E+12,1.76303E+12,light→light,0.64,,,0,4,0,0,0,,,,,,0,0,0.142,,,,,,,,,,,
ren_rain_fade,RAIN_FADE,14.000/14.000,,300,2,110,ok,,0,1,83.056166,208,6,0.634,0.087,0.086,0.086,0,1.76303E+12,1.76303E+12,light→light,0.64,,,0,4,0,0,0,,,,,,0,0,0.172,,,,,,,,,,,
ren_rain_fade,RAIN_FADE,14.000/14.000,,300,2,111,ok,,0,1,81.784125,208,6,0.464,0.046,0.027,0.027,0,1.76303E+12,1.76303E+12,light→light,0.64,,,0,4,0,0,0,,,,,,0,0,0.054,,,,,,,,,,,
ren_rain_fade,RAIN_FADE,14.000/14.000,,300,2,112,ok,,0,1,84.425417,208,6,0.474,0.039,0.033,0.033,0,1.76303E+12,1.76303E+12,light→light,0.64,,,0,5,0,0,0,,,,,,0,0,0.066,,,,,,,,,,,
ren_rain_fade,RAIN_FADE,14.000/14.000,,300,2,113,ok,,0,1,83.437583,208,6,0.425,0.038,0.037,0.037,0,1.76303E+12,1.76303E+12,light→light,0.64,,,0,4,0,0,0,,,,,,0,0,0.074,,,,,,,,,,,
ren_rain_fade,RAIN_FADE,14.000/14.000,,300,2,114,ok,,0,1,76.223042,208,6,0.44,0.037,0.035,0.035,0,1.76303E+12,1.76303E+12,light→light,0.64,,,0,4,0,0,0,,,,,,0,0,0.07,,,,,,,,,,,
ren_rain_fade,RAIN_FADE,14.000/14.000,,300,2,115,ok,,0,1,77.285833,208,6,0.581,0.085,0.059,0.059,0,1.76303E+12,1.76303E+12,light→light,0.64,,,2,3,0.666666667,0,0,,,,,,0,0,0.118,,,,,,,,,,,
ren_rain_fade,RAIN_FADE,14.000/14.000,,300,2,116,ok,,0,1,80.345833,208,6,0.699,0.058,0.056,0.056,0,1.76303E+12,1.76303E+12,light→light,0.64,,,0,3,0,0,0,,,,,,0,0,0.112,,,,,,,,,,,
ren_rain_fade,RAIN_FADE,14.000/14.000,,300,2,117,ok,,0,1,80.6085,208,6,0.44,0.036,0.032,0.032,0,1.76303E+12,1.76303E+12,light→light,0.64,,,0,4,0,0,0,,,,,,0,0,0.064,,,,,,,,,,,
ren_rain_fade,RAIN_FADE,14.000/14.000,,300,2,118,ok,,0,1,94.031334,208,6,0.511,0.039,0.037,0.037,0,1.76303E+12,1.76303E+12,light→light,0.64,,,0,4,0,0,0,,,,,,0,0,0.074,,,,,,,,,,,
ren_rain_fade,RAIN_FADE,14.000/14.000,,300,2,119,ok,,0,1,86.588583,208,6,0.428,0.033,0.027,0.027,0,1.76303E+12,1.76303E+12,light→light,0.64,,,0,4,0,0,0,,,,,,0,0,0.054,,,,,,,,,,,
ren_rain_fade,RAIN_FADE,14.000/14.000,,300,2,120,ok,,0,1,84.403792,208,6,0.457,0.034,0.04,0.04,0,1.76303E+12,1.76303E+12,light→light,0.64,,,0,5,0,0,0,,,,,,0,0,0.08,,,,,,,,,,,
ren_rain_fade,RAIN_FADE,14.000/14.000,,300,2,121,ok,,0,1,84.512583,208,6,0.625,0.071,0.07,0.07,0,1.76303E+12,1.76303E+12,light→light,0.64,,,0,5,0,0,0,,,,,,0,0,0.14,,,,,,,,,,,
ren_rain_fade,RAIN_FADE,14.000/14.000,,300,2,122,ok,,0,1,85.91475,208,6,0.422,0.036,0.037,0.037,0,1.76303E+12,1.76303E+12,light→light,0.64,,,0,4,0,0,0,,,,,,0,0,0.074,,,,,,,,,,,
ren_rain_fade,RAIN_FADE,14.000/14.000,,300,2,123,ok,,0,1,92.623292,208,6,0.474,0.032,0.038,0.038,0,1.76303E+12,1.76303E+12,light→light,0.64,,,0,4,0,0,0,,,,,,0,0,0.076,,,,,,,,,,,
ren_rain_fade,RAIN_FADE,14.000/14.000,,300,2,124,ok,,0,1,79.11575,208,6,0.477,0.039,0.04,0.04,0,1.76303E+12,1.76303E+12,light→light,0.64,,,0,6,0,0,0,,,,,,0,0,0.08,,,,,,,,,,,
ren_rain_fade,RAIN_FADE,14.000/14.000,,300,2,125,ok,,0,1,88.876042,208,6,0.447,0.033,0.032,0.032,0,1.76303E+12,1.76303E+12,light→light,0.64,,,0,5,0,0,0,,,,,,0,0,0.064,,,,,,,,,,,
ren_rain_fade,RAIN_FADE,14.000/14.000,,300,2,126,ok,,0,1,85.191625,208,6,0.602,0.061,0.05,0.05,0,1.76303E+12,1.76303E+12,light→light,0.64,,,0,4,0,0,0,,,,,,0,0,0.1,,,,,,,,,,,
ren_rain_fade,RAIN_FADE,14.000/14.000,,300,2,127,ok,,0,1,74.320458,208,6,0.474,0.092,0.055,0.055,0,1.76303E+12,1.76303E+12,light→light,0.64,,,1,3,0.333333333,0,0,,,,,,0,0,0.11,,,,,,,,,,,
ren_rain_fade,RAIN_FADE,14.000/14.000,,300,2,128,ok,,0,1,83.800458,208,6,0.664,0.551,0.09,0.09,0,1.76303E+12,1.76303E+12,light→light,0.64,,,0,5,0,0,0,,,,,,0,0,0.18,,,,,,,,,,,
ren_rain_fade,RAIN_FADE,14.000/14.000,,300,2,129,ok,,0,1,80.928167,208,6,0.47,0.042,0.04,0.04,0,1.76303E+12,1.76303E+12,light→light,0.64,,,0,4,0,0,0,,,,,,0,0,0.08,,,,,,,,,,,
ren_rain_fade,RAIN_FADE,14.000/14.000,,300,2,130,ok,,0,1,88.723625,208,6,0.48,0.036,0.029,0.029,0,1.76303E+12,1.76303E+12,light→light,0.64,,,0,5,0,0,0,,,,,,0,0,0.058,,,,,,,,,,,
ren_rain_fade,RAIN_FADE,14.000/14.000,,300,2,131,ok,,0,1,80.259208,208,6,0.447,0.036,0.029,0.029,0,1.76303E+12,1.76303E+12,light→light,0.64,,,0,4,0,0,0,,,,,,0,0,0.058,,,,,,,,,,,
ren_rain_fade,RAIN_FADE,14.000/14.000,,300,2,132,ok,,0,1,81.693042,208,6,0.456,0.032,0.037,0.037,0,1.76303E+12,1.76303E+12,light→light,0.64,,,0,4,0,0,0,,,,,,0,0,0.074,,,,,,,,,,,
ren_rain_fade,RAIN_FADE,14.000/14.000,,300,2,133,ok,,0,1,89.31625,208,6,0.56,0.068,0.054,0.054,0,1.76303E+12,1.76303E+12,light→light,0.64,,,0,5,0,0,0,,,,,,0,0,0.108,,,,,,,,,,,
ren_rain_fade,RAIN_FADE,14.000/14.000,,300,2,134,ok,,0,1,85.310209,208,6,0.447,0.029,0.039,0.039,0,1.76303E+12,1.76303E+12,light→light,0.64,,,0,4,0,0,0,,,,,,0,0,0.078,,,,,,,,,,,
ren_rain_fade,RAIN_FADE,14.000/14.000,,300,2,135,ok,,0,1,86.3615,208,6,0.576,0.06,0.063,0.063,0,1.76303E+12,1.76303E+12,light→light,0.64,,,0,5,0,0,0,,,,,,0,0,0.126,,,,,,,,,,,
ren_rain_fade,RAIN_FADE,14.000/14.000,,300,2,136,ok,,0,1,397.029959,224,7,1.961,0.332,0.209,0.209,0,1.76303E+12,1.76303E+12,light→light,0.64,,,0,11,0,0,0,,,,,,0,0,0.418,,,,,,,,,,,
ren_rain_fade,RAIN_FADE,14.000/14.000,,300,2,137,ok,,0,1,84.213333,208,6,0.377,0.034,0.029,0.029,0,1.76303E+12,1.76303E+12,light→light,0.64,,,1,5,0.2,0,0,,,,,,0,0,0.058,,,,,,,,,,,
ren_rain_fade,RAIN_FADE,14.000/14.000,,300,2,138,ok,,0,1,82.960959,208,6,0.694,0.126,0.059,0.059,0,1.76303E+12,1.76303E+12,light→light,0.64,,,0,4,0,0,0,,,,,,0,0,0.118,,,,,,,,,,,
ren_rain_fade,RAIN_FADE,14.000/14.000,,300,2,139,ok,,0,1,80.747958,208,6,0.489,0.034,0.037,0.037,0,1.76303E+12,1.76303E+12,light→light,0.64,,,0,4,0,0,0,,,,,,0,0,0.074,,,,,,,,,,,
ren_rain_fade,RAIN_FADE,14.000/14.000,,300,2,140,ok,,0,1,87.520042,208,6,0.613,0.082,0.069,0.069,0,1.76303E+12,1.76303E+12,light→light,0.64,,,0,7,0,0,0,,,,,,0,0,0.138,,,,,,,,,,,
ren_rain_fade,RAIN_FADE,14.000/14.000,,300,2,141,ok,,0,1,80.204958,208,6,0.424,0.029,0.034,0.034,0,1.76303E+12,1.76303E+12,light→light,0.64,,,0,4,0,0,0,,,,,,0,0,0.068,,,,,,,,,,,
ren_rain_fade,RAIN_FADE,14.000/14.000,,300,2,142,ok,,0,1,82.199583,208,6,0.442,0.048,0.035,0.035,0,1.76303E+12,1.76303E+12,light→light,0.64,,,0,4,0,0,0,,,,,,0,0,0.07,,,,,,,,,,,
ren_rain_fade,RAIN_FADE,14.000/14.000,,300,2,143,ok,,0,1,78.93175,208,6,0.432,0.058,0.036,0.036,0,1.76303E+12,1.76303E+12,light→light,0.64,,,0,5,0,0,0,,,,,,0,0,0.072,,,,,,,,,,,
ren_rain_fade,RAIN_FADE,14.000/14.000,,300,2,144,ok,,0,1,83.017208,208,6,0.553,0.065,0.073,0.073,0,1.76303E+12,1.76303E+12,light→light,0.64,,,0,5,0,0,0,,,,,,0,0,0.146,,,,,,,,,,,
ren_rain_fade,RAIN_FADE,14.000/14.000,,300,2,145,ok,,0,1,78.023291,208,6,0.676,0.063,0.06,0.06,0,1.76303E+12,1.76303E+12,light→light,0.64,,,0,4,0,0,0,,,,,,0,0,0.12,,,,,,,,,,,
ren_rain_fade,RAIN_FADE,14.000/14.000,,300,2,146,ok,,0,1,84.226001,208,6,0.518,0.046,0.042,0.042,0,1.76303E+12,1.76303E+12,light→light,0.64,,,0,4,0,0,0,,,,,,0,0,0.084,,,,,,,,,,,
ren_rain_fade,RAIN_FADE,14.000/14.000,,300,2,147,ok,,0,1,77.806333,208,6,0.409,0.038,0.038,0.038,0,1.76303E+12,1.76303E+12,light→light,0.64,,,0,5,0,0,0,,,,,,0,0,0.076,,,,,,,,,,,
ren_rain_fade,RAIN_FADE,14.000/14.000,,300,2,148,ok,,0,1,84.958084,208,6,0.752,0.08,0.168,0.168,0,1.76303E+12,1.76303E+12,light→light,0.64,,,1,3,0.333333333,0,0,,,,,,0,0,0.336,,,,,,,,,,,
ren_rain_fade,RAIN_FADE,14.000/14.000,,300,2,149,ok,,0,1,91.424167,208,6,0.444,0.029,0.042,0.042,0,1.76303E+12,1.76303E+12,light→light,0.64,,,0,5,0,0,0,,,,,,0,0,0.084,,,,,,,,,,,
ren_rain_fade,RAIN_FADE,14.000/14.000,,300,2,150,ok,,0,1,83.674375,208,6,0.489,0.039,0.038,0.038,0,1.76303E+12,1.76303E+12,light→light,0.64,,,0,4,0,0,0,,,,,,0,0,0.076,,,,,,,,,,,
ren_rain_fade,RAIN_FADE,14.000/14.000,,300,2,151,ok,,0,1,81.628833,208,6,0.434,0.035,0.031,0.031,0,1.76303E+12,1.76303E+12,light→light,0.64,,,0,4,0,0,0,,,,,,0,0,0.062,,,,,,,,,,,
ren_rain_fade,RAIN_FADE,14.000/14.000,,300,2,152,ok,,0,1,84.276667,208,6,0.431,0.034,0.03,0.03,0,1.76303E+12,1.76303E+12,light→light,0.64,,,0,4,0,0,0,,,,,,0,0,0.06,,,,,,,,,,,
ren_rain_fade,RAIN_FADE,14.000/14.000,,300,2,153,ok,,0,1,87.397625,208,6,0.47,0.072,0.047,0.047,0,1.76303E+12,1.76303E+12,light→light,0.64,,,0,5,0,0,0,,,,,,0,0,0.094,,,,,,,,,,,
ren_rain_fade,RAIN_FADE,14.000/14.000,,300,2,154,ok,,0,1,389.029417,224,7,1.216,0.1,0.063,0.063,0,1.76303E+12,1.76303E+12,light→light,0.64,,,2,6,0.333333333,0,0,,,,,,0,0,0.126,,,,,,,,,,,
ren_rain_fade,RAIN_FADE,14.000/14.000,,300,2,155,ok,,0,1,83.640458,208,6,0.502,0.041,0.042,0.042,0,1.76303E+12,1.76303E+12,light→light,0.64,,,0,5,0,0,0,,,,,,0,0,0.084,,,,,,,,,,,
ren_rain_fade,RAIN_FADE,14.000/14.000,,300,2,156,ok,,0,1,85.605375,208,6,0.437,0.028,0.045,0.045,0,1.76303E+12,1.76303E+12,light→light,0.64,,,0,4,0,0,0,,,,,,0,0,0.09,,,,,,,,,,,
ren_rain_fade,RAIN_FADE,14.000/14.000,,300,2,157,ok,,0,1,83.365042,208,6,0.415,0.038,0.028,0.028,0,1.76303E+12,1.76303E+12,light→light,0.64,,,0,4,0,0,0,,,,,,0,0,0.056,,,,,,,,,,,
ren_rain_fade,RAIN_FADE,14.000/14.000,,300,2,158,ok,,0,1,72.458375,208,6,0.419,0.036,0.031,0.031,0,1.76303E+12,1.76303E+12,light→light,0.64,,,0,4,0,0,0,,,,,,0,0,0.062,,,,,,,,,,,
ren_rain_fade,RAIN_FADE,14.000/14.000,,300,2,159,ok,,0,1,77.827666,208,6,0.417,0.038,0.031,0.031,0,1.76303E+12,1.76303E+12,light→light,0.64,,,0,4,0,0,0,,,,,,0,0,0.062,,,,,,,,,,,
ren_rain_fade,RAIN_FADE,14.000/14.000,,300,2,160,ok,,0,1,85.635625,208,6,0.519,0.044,0.043,0.043,0,1.76303E+12,1.76303E+12,light→light,0.64,,,0,5,0,0,0,,,,,,0,0,0.086,,,,,,,,,,,
ren_rain_fade,RAIN_FADE,14.000/14.000,,300,2,161,ok,,0,1,82.863584,208,6,0.452,0.039,0.038,0.038,0,1.76303E+12,1.76303E+12,light→light,0.64,,,0,5,0,0,0,,,,,,0,0,0.076,,,,,,,,,,,
ren_rain_fade,RAIN_FADE,14.000/14.000,,300,2,162,ok,,0,1,80.787625,208,6,0.457,0.042,0.03,0.03,0,1.76303E+12,1.76303E+12,light→light,0.64,,,0,5,0,0,0,,,,,,0,0,0.06,,,,,,,,,,,
ren_rain_fade,RAIN_FADE,14.000/14.000,,300,2,163,ok,,0,1,78.681542,208,6,0.742,0.081,0.048,0.048,0,1.76303E+12,1.76303E+12,light→light,0.64,,,2,3,0.666666667,0,0,,,,,,0,0,0.096,,,,,,,,,,,
ren_rain_fade,RAIN_FADE,14.000/14.000,,300,2,164,ok,,0,1,81.786,208,6,0.761,0.09,0.06,0.06,0,1.76303E+12,1.76303E+12,light→light,0.64,,,1,3,0.333333333,0,0,,,,,,0,0,0.12,,,,,,,,,,,
ren_rain_fade,RAIN_FADE,14.000/14.000,,300,2,165,ok,,0,1,80.846417,208,6,0.421,0.028,0.029,0.029,0,1.76303E+12,1.76303E+12,light→light,0.64,,,0,5,0,0,0,,,,,,0,0,0.058,,,,,,,,,,,
ren_rain_fade,RAIN_FADE,14.000/14.000,,300,2,166,ok,,0,1,81.511875,208,6,0.562,0.092,0.068,0.068,0,1.76303E+12,1.76303E+12,light→light,0.64,,,0,4,0,0,0,,,,,,0,0,0.136,,,,,,,,,,,
ren_rain_fade,RAIN_FADE,14.000/14.000,,300,2,167,ok,,0,1,91.661958,208,6,0.57,0.05,0.038,0.038,0,1.76303E+12,1.76303E+12,light→light,0.64,,,0,5,0,0,0,,,,,,0,0,0.076,,,,,,,,,,,
ren_rain_fade,RAIN_FADE,14.000/14.000,,300,2,168,ok,,0,1,70.102041,208,6,0.413,0.028,0.027,0.027,0,1.76303E+12,1.76303E+12,light→light,0.64,,,0,4,0,0,0,,,,,,0,0,0.054,,,,,,,,,,,
ren_rain_fade,RAIN_FADE,14.000/14.000,,300,2,169,ok,,0,1,80.11275,208,6,0.577,0.078,0.066,0.066,0,1.76303E+12,1.76303E+12,light→light,0.64,,,0,4,0,0,0,,,,,,0,0,0.132,,,,,,,,,,,
ren_rain_fade,RAIN_FADE,14.000/14.000,,300,2,170,ok,,0,1,78.062083,208,6,0.503,0.039,0.038,0.038,0,1.76303E+12,1.76303E+12,light→light,0.64,,,0,4,0,0,0,,,,,,0,0,0.076,,,,,,,,,,,
ren_rain_fade,RAIN_FADE,14.000/14.000,,300,2,171,ok,,0,1,90.271458,208,6,0.46,0.033,0.042,0.042,0,1.76303E+12,1.76303E+12,light→light,0.64,,,0,4,0,0,0,,,,,,0,0,0.084,,,,,,,,,,,
ren_rain_fade,RAIN_FADE,14.000/14.000,,300,2,172,ok,,0,1,81.988,208,6,0.438,0.039,0.036,0.036,0,1.76303E+12,1.76303E+12,light→light,0.64,,,0,4,0,0,0,,,,,,0,0,0.072,,,,,,,,,,,
ren_rain_fade,RAIN_FADE,14.000/14.000,,300,2,173,ok,,0,1,81.522583,208,6,0.616,0.076,0.073,0.073,0,1.76303E+12,1.76303E+12,light→light,0.64,,,0,4,0,0,0,,,,,,0,0,0.146,,,,,,,,,,,
ren_rain_fade,RAIN_FADE,14.000/14.000,,300,2,174,ok,,0,1,84.930958,208,6,0.578,0.064,0.042,0.042,0,1.76303E+12,1.76303E+12,light→light,0.64,,,0,5,0,0,0,,,,,,0,0,0.084,,,,,,,,,,,
ren_rain_fade,RAIN_FADE,14.000/14.000,,300,2,175,ok,,0,1,87.317833,208,6,0.878,0.07,0.256,0.256,0,1.76303E+12,1.76303E+12,light→light,0.64,,,0,5,0,0,0,,,,,,0,0,0.512,,,,,,,,,,,
ren_rain_fade,RAIN_FADE,14.000/14.000,,300,2,176,ok,,0,1,77.667667,208,6,0.509,0.042,0.04,0.04,0,1.76303E+12,1.76303E+12,light→light,0.64,,,0,5,0,0,0,,,,,,0,0,0.08,,,,,,,,,,,
ren_rain_fade,RAIN_FADE,14.000/14.000,,300,2,177,ok,,0,1,81.201791,208,6,0.498,0.028,0.035,0.035,0,1.76303E+12,1.76303E+12,light→light,0.64,,,0,4,0,0,0,,,,,,0,0,0.07,,,,,,,,,,,
ren_rain_fade,RAIN_FADE,14.000/14.000,,300,2,178,ok,,0,1,86.701459,208,6,0.435,0.038,0.034,0.034,0,1.76303E+12,1.76303E+12,light→light,0.64,,,0,4,0,0,0,,,,,,0,0,0.068,,,,,,,,,,,
ren_rain_fade,RAIN_FADE,14.000/14.000,,300,2,179,ok,,0,1,79.031709,208,6,0.508,0.041,0.039,0.039,0,1.76303E+12,1.76303E+12,light→light,0.64,,,0,4,0,0,0,,,,,,0,0,0.078,,,,,,,,,,,
ren_rain_fade,RAIN_FADE,14.000/14.000,,300,2,180,ok,,0,1,80.282042,208,6,0.585,0.053,0.063,0.063,0,1.76303E+12,1.76303E+12,light→light,0.64,,,0,5,0,0,0,,,,,,0,0,0.126,,,,,,,,,,,
ren_rain_fade,RAIN_FADE,14.000/14.000,,300,2,181,ok,,0,1,95.157041,208,6,0.825,0.068,0.044,0.044,0,1.76303E+12,1.76303E+12,light→light,0.64,,,0,6,0,0,0,,,,,,0,0,0.088,,,,,,,,,,,
ren_rain_fade,RAIN_FADE,14.000/14.000,,300,2,182,ok,,0,1,86.31275,208,6,0.504,0.045,0.037,0.037,0,1.76303E+12,1.76303E+12,light→light,0.64,,,0,3,0,0,0,,,,,,0,0,0.074,,,,,,,,,,,
ren_rain_fade,RAIN_FADE,14.000/14.000,,300,2,183,ok,,0,1,88.54375,208,6,0.46,0.03,0.035,0.035,0,1.76303E+12,1.76303E+12,light→light,0.64,,,0,5,0,0,0,,,,,,0,0,0.07,,,,,,,,,,,
ren_rain_fade,RAIN_FADE,14.000/14.000,,300,2,184,ok,,0,1,88.928083,208,6,0.726,0.124,0.072,0.072,0,1.76303E+12,1.76303E+12,light→light,0.64,,,0,4,0,0,0,,,,,,0,0,0.144,,,,,,,,,,,
ren_rain_fade,RAIN_FADE,14.000/14.000,,300,2,185,ok,,0,1,106.849667,208,6,0.777,0.106,0.074,0.074,0,1.76303E+12,1.76303E+12,light→light,0.64,,,0,5,0,0,0,,,,,,0,0,0.148,,,,,,,,,,,
ren_rain_fade,RAIN_FADE,14.000/14.000,,300,2,186,ok,,0,1,82.11475,208,6,0.587,0.045,0.045,0.045,0,1.76303E+12,1.76303E+12,light→light,0.64,,,0,4,0,0,0,,,,,,0,0,0.09,,,,,,,,,,,
ren_rain_fade,RAIN_FADE,14.000/14.000,,300,2,187,ok,,0,1,87.673625,208,6,0.576,0.052,0.064,0.064,0,1.76303E+12,1.76303E+12,light→light,0.64,,,0,6,0,0,0,,,,,,0,0,0.128,,,,,,,,,,,
ren_rain_fade,RAIN_FADE,14.000/14.000,,300,2,188,ok,,0,1,87.603501,208,6,0.502,0.031,0.04,0.04,0,1.76303E+12,1.76303E+12,light→light,0.64,,,0,5,0,0,0,,,,,,0,0,0.08,,,,,,,,,,,
ren_rain_fade,RAIN_FADE,14.000/14.000,,300,2,189,ok,,0,1,81.159083,208,6,0.46,0.04,0.038,0.038,0,1.76303E+12,1.76303E+12,light→light,0.64,,,0,4,0,0,0,,,,,,0,0,0.076,,,,,,,,,,,
ren_rain_fade,RAIN_FADE,14.000/14.000,,300,2,190,ok,,0,1,78.420375,208,6,0.394,0.025,0.025,0.025,0,1.76303E+12,1.76303E+12,light→light,0.64,,,0,4,0,0,0,,,,,,0,0,0.05,,,,,,,,,,,
ren_rain_fade,RAIN_FADE,14.000/14.000,,300,2,191,ok,,0,1,72.494541,208,6,0.517,0.048,0.061,0.061,0,1.76303E+12,1.76303E+12,light→light,0.64,,,0,4,0,0,0,,,,,,0,0,0.122,,,,,,,,,,,
ren_rain_fade,RAIN_FADE,14.000/14.000,,300,2,192,ok,,0,1,77.32175,208,6,0.515,0.035,0.034,0.034,0,1.76303E+12,1.76303E+12,light→light,0.64,,,0,3,0,0,0,,,,,,0,0,0.068,,,,,,,,,,,
ren_rain_fade,RAIN_FADE,14.000/14.000,,300,2,193,ok,,0,1,85.086708,208,6,0.451,0.038,0.039,0.039,0,1.76303E+12,1.76303E+12,light→light,0.64,,,0,4,0,0,0,,,,,,0,0,0.078,,,,,,,,,,,
ren_rain_fade,RAIN_FADE,14.000/14.000,,300,2,194,ok,,0,1,82.511125,208,6,0.435,0.04,0.036,0.036,0,1.76303E+12,1.76303E+12,light→light,0.64,,,0,5,0,0,0,,,,,,0,0,0.072,,,,,,,,,,,
ren_rain_fade,RAIN_FADE,14.000/14.000,,300,2,195,ok,,0,1,77.625667,208,6,0.479,0.039,0.031,0.031,0,1.76303E+12,1.76303E+12,light→light,0.64,,,0,3,0,0,0,,,,,,0,0,0.062,,,,,,,,,,,
