scenario,mode,rtt_ms,loss_pct,timeout_ms,pto,run,status,failed_stage,errno,attempts,latency_ms,bytes_online,msgs_online,cpu_ms_ue,cpu_ms_leo2,ts5,ts6,rain_profile,bw_factor,down_rate_mbps,up_rate_mbps,bad_ticks,total_ticks,bad_ratio,blackout_events,blackout_ticks,window_profile,window_duration_ms,uplink_delay_ms,down_ready_ms,guard_close_ms,scheduled_blackouts
y2_rain_fade,RAIN_FADE,14,0.2,400,2,5,ok,,0,1,33.5146249999525,1020.0,1,3.642999999999997,13.469000000000051,1762231620264,1762231620276,moderate,0.5,50.0,0.0,0,1,0.0,0,0,,,,,,
y2_rain_fade,RAIN_FADE,14,0.2,400,2,6,ok,,0,1,37.47954199934611,1021.0,1,3.6200000000000045,13.966999999999643,1762231620646,1762231620659,moderate,0.5,50.0,0.0,1,1,1.0,0,0,,,,,,
y2_rain_fade,RAIN_FADE,14,0.2,400,2,7,ok,,0,1,36.016707999806385,1021.0,1,3.6669999999999945,13.822000000000116,1762231621008,1762231621023,moderate,0.5,50.0,0.0,0,1,0.0,0,0,,,,,,
y2_rain_fade,RAIN_FADE,14,0.2,400,2,8,ok,,0,1,32.51783300220268,1020.0,1,3.4629999999999974,13.1850000000004,1762231621447,1762231621458,moderate,0.5,50.0,0.0,0,1,0.0,0,0,,,,,,
y2_rain_fade,RAIN_FADE,14,0.2,400,2,9,ok,,0,1,38.19583400036208,1021.0,1,3.679999999999996,13.842999999999847,1762231621856,1762231621869,moderate,0.5,50.0,0.0,0,1,0.0,0,0,,,,,,
y2_rain_fade,RAIN_FADE,14,0.2,400,2,10,ok,,0,1,32.806707997224294,1021.0,1,3.672000000000004,13.84900000000016,1762231622254,1762231622265,moderate,0.5,50.0,0.0,0,1,0.0,0,0,,,,,,
y2_rain_fade,RAIN_FADE,14,0.2,400,2,11,ok,,0,1,34.454958004062064,1021.0,1,3.6950000000000003,13.919999999999163,1762231622667,1762231622677,moderate,0.5,50.0,0.0,0,1,0.0,0,0,,,,,,
y2_rain_fade,RAIN_FADE,14,0.2,400,2,12,ok,,0,1,36.097500000323635,1020.0,1,3.634999999999998,13.885000000000218,1762231623073,1762231623086,moderate,0.5,50.0,0.0,0,1,0.0,0,0,,,,,,
y2_rain_fade,RAIN_FADE,14,0.2,400,2,13,ok,,0,1,32.5807920016814,1020.0,1,3.5859999999999985,13.542000000000371,1762231623451,1762231623462,moderate,0.5,50.0,0.0,0,1,0.0,0,0,,,,,,
y2_rain_fade,RAIN_FADE,14,0.2,400,2,14,ok,,0,1,34.743292002531234,1020.0,1,3.5369999999999955,13.234000000000378,1762231623818,1762231623829,moderate,0.5,50.0,0.0,0,1,0.0,0,0,,,,,,
y2_rain_fade,RAIN_FADE,14,0.2,400,2,15,ok,,0,1,34.79220799636096,1020.0,1,3.7450000000000045,14.139999999999418,1762231624256,1762231624270,moderate,0.5,50.0,0.0,0,1,0.0,0,0,,,,,,
y2_rain_fade,RAIN_FADE,14,0.2,400,2,16,ok,,0,1,37.960458001180086,1020.0,1,3.4460000000000015,13.345000000000255,1762231624707,1762231624720,moderate,0.5,50.0,0.0,0,1,0.0,0,0,,,,,,
y2_rain_fade,RAIN_FADE,14,0.2,400,2,17,ok,,0,1,36.469999999098945,1021.0,1,3.7340000000000018,13.815999999999804,1762231625072,1762231625084,moderate,0.5,50.0,0.0,0,1,0.0,0,0,,,,,,
y2_rain_fade,RAIN_FADE,14,0.2,400,2,18,ok,,0,1,35.236333998909686,1019.0,1,3.632000000000005,13.9399999999996,1762231625466,1762231625478,moderate,0.5,50.0,0.0,0,1,0.0,0,0,,,,,,
y2_rain_fade,RAIN_FADE,14,0.2,400,2,19,ok,,0,1,35.47991700179409,1020.0,1,3.8619999999999948,13.684000000000196,1762231625831,1762231625843,moderate,0.5,50.0,0.0,1,1,1.0,0,0,,,,,,
y2_rain_fade,RAIN_FADE,14,0.2,400,2,20,ok,,0,1,33.85979199811118,1020.0,1,3.6669999999999945,13.720999999999549,1762231626202,1762231626215,moderate,0.5,50.0,0.0,0,1,0.0,0,0,,,,,,
y2_rain_fade,RAIN_FADE,14,0.3,300,2,1,ok,,0,1,30.30991600098787,1020.0,1,3.712999999999994,13.330999999999221,1762231626793,1762231626804,heavy,0.25,25.0,0.0,1,1,1.0,0,0,,,,,,
y2_rain_fade,RAIN_FADE,14,0.3,300,2,2,ok,,0,2,38.923499996599276,2042.0,2,6.027999999999999,19.947000000000116,1762231627686,1762231627699,heavy,0.25,25.0,0.0,2,2,1.0,0,0,,,,,,
y2_rain_fade,RAIN_FADE,14,0.3,300,2,3,ok,,0,1,34.389000000373926,1020.0,1,3.7169999999999987,14.105000000000473,1762231627979,1762231627989,heavy,0.25,25.0,0.0,0,1,0.0,0,0,,,,,,
y2_rain_fade,RAIN_FADE,14,0.3,300,2,4,ok,,0,1,36.45587499340763,1020.0,1,3.753,14.153999999999542,1762231628387,1762231628399,heavy,0.25,25.0,0.0,1,1,1.0,0,0,,,,,,
y2_rain_fade,RAIN_FADE,14,0.3,300,2,5,ok,,0,1,33.52695800276706,1021.0,1,3.807000000000002,14.360000000000582,1762231628790,1762231628802,heavy,0.25,25.0,0.0,1,1,1.0,0,0,,,,,,
y2_rain_fade,RAIN_FADE,14,0.3,300,2,6,ok,,0,1,34.83320799568901,1020.0,1,3.5920000000000023,13.949000000000524,1762231629151,1762231629165,heavy,0.25,25.0,0.0,1,1,1.0,0,0,,,,,,
y2_rain_fade,RAIN_FADE,14,0.3,300,2,7,ok,,0,1,34.60179200192215,1021.0,1,3.721999999999994,13.925999999999476,1762231629527,1762231629537,heavy,0.25,25.0,0.0,1,1,1.0,0,0,,,,,,
y2_rain_fade,RAIN_FADE,14,0.3,300,2,8,ok,,0,1,33.476249998784624,1020.0,1,3.7570000000000014,14.351999999999862,1762231629901,1762231629915,heavy,0.25,25.0,0.0,0,1,0.0,0,0,,,,,,
y2_rain_fade,RAIN_FADE,14,0.3,300,2,9,ok,,0,1,39.0227079988108,1020.0,1,3.597999999999999,14.057999999999083,1762231630309,1762231630323,heavy,0.25,25.0,0.0,0,1,0.0,0,0,,,,,,
y2_rain_fade,RAIN_FADE,14,0.3,300,2,10,ok,,0,2,50.92216699995333,2042.0,2,6.976000000000006,23.191000000000713,1762231631199,1762231631216,heavy,0.25,25.0,0.0,3,3,1.0,0,0,,,,,,
y2_rain_fade,RAIN_FADE,14,0.3,300,2,11,ok,,0,1,35.507458000211045,1021.0,1,3.6010000000000026,13.865999999999985,1762231631640,1762231631651,heavy,0.25,25.0,0.0,0,1,0.0,0,0,,,,,,
y2_rain_fade,RAIN_FADE,14,0.3,300,2,12,ok,,0,1,36.45695799787063,1020.0,1,3.5459999999999923,14.02599999999984,1762231632015,1762231632030,heavy,0.25,25.0,0.0,0,1,0.0,0,0,,,,,,
y2_rain_fade,RAIN_FADE,14,0.3,300,2,13,ok,,0,2,43.05608299910091,2042.0,2,5.567,19.395000000000437,1762231632909,1762231632921,heavy,0.25,25.0,0.0,2,2,1.0,0,0,,,,,,
y2_rain_fade,RAIN_FADE,14,0.3,300,2,14,ok,,0,1,37.14604199922178,1020.0,1,3.7109999999999985,13.793999999999869,1762231633202,1762231633215,heavy,0.25,25.0,0.0,0,1,0.0,0,0,,,,,,
y2_rain_fade,RAIN_FADE,14,0.3,300,2,15,ok,,0,1,32.64299999864306,1018.0,1,3.553000000000001,13.74200000000019,1762231633571,1762231633581,heavy,0.25,25.0,0.0,1,1,1.0,0,0,,,,,,
