scenario,mode,rtt_ms,loss_pct,timeout_ms,pto,run,status,failed_stage,errno,attempts,latency_ms,bytes_online,msgs_online,cpu_ms_ue,cpu_ms_ap2,processing_ms_ap2,ts5,ts6,rain_profile,bw_factor,down_rate_mbps,up_rate_mbps,bad_ticks,total_ticks,bad_ratio,blackout_events,blackout_ticks,window_profile,window_duration_ms,uplink_delay_ms,down_ready_ms,guard_close_ms,scheduled_blackouts,,,,,,,,,,
l2_rain_fade,RAIN_FADE,14,0.1,300,2,105,ok,,0,1,22.333875,662,1,0.483,2.936,3.692291,1.76275E+12,1.76275E+12,light,0.8,80,0,0,2,0,0,0,,,,,,,,,,,,,,,,
l2_rain_fade,RAIN_FADE,14,0.1,300,2,106,ok,,0,1,23.206084,662,1,0.651,3.358,4.233583,1.76275E+12,1.76275E+12,light,0.8,80,0,2,2,1,0,0,,,,,,,,,,,,,,,,
l2_rain_fade,RAIN_FADE,14,0.1,300,2,107,ok,,0,1,24.902666,662,1,0.738,4.144,5.020292001,1.76275E+12,1.76275E+12,light,0.8,80,0,0,2,0,0,0,,,,,,,,,,,,,,,,
l2_rain_fade,RAIN_FADE,14,0.1,300,2,108,ok,,0,1,20.913459,662,1,0.842,3.797,4.972375,1.76275E+12,1.76275E+12,light,0.8,80,0,0,2,0,0,0,,,,,,,,,,,,,,,,
l2_rain_fade,RAIN_FADE,14,0.1,300,2,109,ok,,0,1,25.032917,662,1,0.492,3.056,4.075708001,1.76275E+12,1.76275E+12,light,0.8,80,0,1,2,0.5,0,0,,,,,,,,,,,,,,,,
l2_rain_fade,RAIN_FADE,14,0.1,300,2,110,ok,,0,1,20.8355,662,1,0.488,2.831,3.643791,1.76275E+12,1.76275E+12,light,0.8,80,0,0,2,0,0,0,,,,,,,,,,,,,,,,
l2_rain_fade,RAIN_FADE,14,0.1,300,2,111,ok,,0,1,21.340791,662,1,0.81,3.466,5.285916001,1.76275E+12,1.76275E+12,light,0.8,80,0,0,2,0,0,0,,,,,,,,,,,,,,,,
l2_rain_fade,RAIN_FADE,14,0.1,300,2,112,ok,,0,1,21.655875,662,1,0.556,3.255,4.100958,1.76275E+12,1.76275E+12,light,0.8,80,0,0,2,0,0,0,,,,,,,,,,,,,,,,
l2_rain_fade,RAIN_FADE,14,0.1,300,2,113,ok,,0,1,21.08,662,1,0.495,3.112,4.152125,1.76275E+12,1.76275E+12,light,0.8,80,0,0,2,0,0,0,,,,,,,,,,,,,,,,
l2_rain_fade,RAIN_FADE,14,0.1,300,2,114,ok,,0,1,23.262209,662,1,0.529,2.903,3.950124999,1.76275E+12,1.76275E+12,light,0.8,80,0,0,2,0,0,0,,,,,,,,,,,,,,,,
l2_rain_fade,RAIN_FADE,14,0.1,300,2,115,ok,,0,1,29.187917,662,1,0.529,3.208,3.9165,1.76275E+12,1.76275E+12,light,0.8,80,0,0,2,0,0,0,,,,,,,,,,,,,,,,
l2_rain_fade,RAIN_FADE,14,0.1,300,2,116,ok,,0,1,22.699375,662,1,0.597,2.765,3.49375,1.76275E+12,1.76275E+12,light,0.8,80,0,0,1,0,0,0,,,,,,,,,,,,,,,,
l2_rain_fade,RAIN_FADE,14,0.1,300,2,117,ok,,0,1,21.668708,662,1,0.505,2.767,3.447416,1.76275E+12,1.76275E+12,light,0.8,80,0,0,2,0,0,0,,,,,,,,,,,,,,,,
l2_rain_fade,RAIN_FADE,14,0.1,300,2,118,ok,,0,1,23.810208,662,1,0.555,2.94,3.690709,1.76275E+12,1.76275E+12,light,0.8,80,0,0,1,0,0,0,,,,,,,,,,,,,,,,
l2_rain_fade,RAIN_FADE,14,0.1,300,2,119,ok,,0,1,19.461417,662,1,0.622,2.863,3.574625,1.76275E+12,1.76275E+12,light,0.8,80,0,0,2,0,0,0,,,,,,,,,,,,,,,,
l2_rain_fade,RAIN_FADE,14,0.1,300,2,120,ok,,0,1,25.506375,662,1,0.527,3.102,4.000207999,1.76275E+12,1.76275E+12,light,0.8,80,0,0,2,0,0,0,,,,,,,,,,,,,,,,
l2_rain_fade,RAIN_FADE,14,0.1,300,2,121,ok,,0,1,19.614167,662,1,0.847,4.122,5.439792001,1.76275E+12,1.76275E+12,light,0.8,80,0,0,2,0,0,0,,,,,,,,,,,,,,,,
l2_rain_fade,RAIN_FADE,14,0.1,300,2,122,ok,,0,1,23.62275,662,1,0.85,4.143,5.481,1.76275E+12,1.76275E+12,light,0.8,80,0,0,2,0,0,0,,,,,,,,,,,,,,,,
l2_rain_fade,RAIN_FADE,14,0.1,300,2,123,ok,,0,1,24.4725,662,1,0.555,3.149,4.148083,1.76275E+12,1.76275E+12,light,0.8,80,0,0,2,0,0,0,,,,,,,,,,,,,,,,
l2_rain_fade,RAIN_FADE,14,0.1,300,2,124,ok,,0,1,22.299792,662,1,0.697,3.42,4.582,1.76275E+12,1.76275E+12,light,0.8,80,0,0,2,0,0,0,,,,,,,,,,,,,,,,
l2_rain_fade,RAIN_FADE,14,0.1,300,2,125,ok,,0,1,25.181833,662,1,0.937,5.335,6.844541,1.76275E+12,1.76275E+12,light,0.8,80,0,0,2,0,0,0,,,,,,,,,,,,,,,,
l2_rain_fade,RAIN_FADE,14,0.1,300,2,126,ok,,0,1,25.233584,662,1,1.132,4.766,5.9955,1.76275E+12,1.76275E+12,light,0.8,80,0,0,2,0,0,0,,,,,,,,,,,,,,,,
l2_rain_fade,RAIN_FADE,14,0.1,300,2,127,ok,,0,1,21.3885,662,1,0.703,3.669,4.885459,1.76275E+12,1.76275E+12,light,0.8,80,0,0,2,0,0,0,,,,,,,,,,,,,,,,
l2_rain_fade,RAIN_FADE,14,0.1,300,2,128,ok,,0,1,21.49975,662,1,0.515,2.935,3.8085,1.76275E+12,1.76275E+12,light,0.8,80,0,0,2,0,0,0,,,,,,,,,,,,,,,,
l2_rain_fade,RAIN_FADE,14,0.1,300,2,129,ok,,0,1,22.219666,662,1,0.524,2.943,3.915959,1.76275E+12,1.76275E+12,light,0.8,80,0,0,2,0,0,0,,,,,,,,,,,,,,,,
l2_rain_fade,RAIN_FADE,14,0.1,300,2,130,ok,,0,1,24.977167,662,1,0.527,3.077,3.929708,1.76275E+12,1.76275E+12,light,0.8,80,0,0,2,0,0,0,,,,,,,,,,,,,,,,
l2_rain_fade,RAIN_FADE,14,0.1,300,2,131,ok,,0,1,21.582625,662,1,0.483,2.921,3.873917,1.76275E+12,1.76275E+12,light,0.8,80,0,0,2,0,0,0,,,,,,,,,,,,,,,,
l2_rain_fade,RAIN_FADE,14,0.1,300,2,132,ok,,0,1,24.2215,662,1,0.812,3.704,5.020125,1.76275E+12,1.76275E+12,light,0.8,80,0,0,2,0,0,0,,,,,,,,,,,,,,,,
l2_rain_fade,RAIN_FADE,14,0.1,300,2,133,ok,,0,1,25.098875,662,1,0.549,3.113,3.872334,1.76275E+12,1.76275E+12,light,0.8,80,0,0,2,0,0,0,,,,,,,,,,,,,,,,
l2_rain_fade,RAIN_FADE,14,0.1,300,2,134,ok,,0,1,21.505792,662,1,0.707,3.504,4.730041999,1.76275E+12,1.76275E+12,light,0.8,80,0,1,2,0.5,0,0,,,,,,,,,,,,,,,,
l2_rain_fade,RAIN_FADE,14,0.1,300,2,135,ok,,0,1,29.023875,662,1,0.538,3.124,4.127624999,1.76275E+12,1.76275E+12,light,0.8,80,0,0,2,0,0,0,,,,,,,,,,,,,,,,
l2_rain_fade,RAIN_FADE,14,0.1,300,2,136,ok,,0,1,25.55125,662,1,0.574,2.808,3.869082999,1.76275E+12,1.76275E+12,light,0.8,80,0,0,1,0,0,0,,,,,,,,,,,,,,,,
l2_rain_fade,RAIN_FADE,14,0.1,300,2,137,ok,,0,1,25.968875,662,1,0.474,2.878,3.891625,1.76275E+12,1.76275E+12,light,0.8,80,0,2,2,1,0,0,,,,,,,,,,,,,,,,
l2_rain_fade,RAIN_FADE,14,0.1,300,2,138,ok,,0,1,23.089583,662,1,0.594,2.812,3.92325,1.76275E+12,1.76275E+12,light,0.8,80,0,0,1,0,0,0,,,,,,,,,,,,,,,,
l2_rain_fade,RAIN_FADE,14,0.1,300,2,139,ok,,0,1,21.015667,662,1,0.475,3.002,3.723333,1.76275E+12,1.76275E+12,light,0.8,80,0,0,2,0,0,0,,,,,,,,,,,,,,,,
l2_rain_fade,RAIN_FADE,14,0.1,300,2,140,ok,,0,1,22.41125,662,1,0.498,2.909,3.99725,1.76275E+12,1.76275E+12,light,0.8,80,0,0,2,0,0,0,,,,,,,,,,,,,,,,
l2_rain_fade,RAIN_FADE,14,0.1,300,2,141,ok,,0,1,23.873001,662,1,0.491,2.951,3.930957999,1.76275E+12,1.76275E+12,light,0.8,80,0,1,2,0.5,0,0,,,,,,,,,,,,,,,,
l2_rain_fade,RAIN_FADE,14,0.1,300,2,142,ok,,0,1,23.643209,662,1,0.509,2.901,3.729624999,1.76275E+12,1.76275E+12,light,0.8,80,0,0,2,0,0,0,,,,,,,,,,,,,,,,
l2_rain_fade,RAIN_FADE,14,0.1,300,2,143,ok,,0,1,24.006833,662,1,0.613,3.181,4.021041001,1.76275E+12,1.76275E+12,light,0.8,80,0,0,2,0,0,0,,,,,,,,,,,,,,,,
l2_rain_fade,RAIN_FADE,14,0.1,300,2,144,ok,,0,2,534.654084,1324,2,0.971,7.047,9.132625,1.76275E+12,1.76275E+12,light,0.8,80,0,1,4,0.25,0,0,,,,,,,,,,,,,,,,
l2_rain_fade,RAIN_FADE,14,0.1,300,2,145,ok,,0,1,27.243917,662,1,0.509,2.951,3.779582999,1.76275E+12,1.76275E+12,light,0.8,80,0,0,2,0,0,0,,,,,,,,,,,,,,,,
l2_rain_fade,RAIN_FADE,14,0.1,300,2,146,ok,,0,1,21.299875,662,1,0.654,3.072,3.986416001,1.76275E+12,1.76275E+12,light,0.8,80,0,0,2,0,0,0,,,,,,,,,,,,,,,,
l2_rain_fade,RAIN_FADE,14,0.1,300,2,147,ok,,0,1,22.57625,662,1,0.513,2.933,4.055042,1.76275E+12,1.76275E+12,light,0.8,80,0,0,2,0,0,0,,,,,,,,,,,,,,,,
l2_rain_fade,RAIN_FADE,14,0.1,300,2,148,ok,,0,1,26.932959,662,1,0.569,3.331,4.364292001,1.76275E+12,1.76275E+12,light,0.8,80,0,2,2,1,0,0,,,,,,,,,,,,,,,,
l2_rain_fade,RAIN_FADE,14,0.1,300,2,149,ok,,0,1,21.636291,662,1,0.796,4.268,5.602207999,1.76275E+12,1.76275E+12,light,0.8,80,0,0,2,0,0,0,,,,,,,,,,,,,,,,
l2_rain_fade,RAIN_FADE,14,0.1,300,2,150,ok,,0,1,20.323584,662,1,0.72,3.642,4.516333998,1.76275E+12,1.76275E+12,light,0.8,80,0,0,2,0,0,0,,,,,,,,,,,,,,,,
l2_rain_fade,RAIN_FADE,14,0.1,300,2,151,ok,,0,1,23.494709,662,1,0.867,2.885,3.653,1.76276E+12,1.76276E+12,light,0.8,80,0,0,1,0,0,0,,,,,,,,,,,,,,,,
l2_rain_fade,RAIN_FADE,14,0.1,300,2,152,ok,,0,1,21.127292,662,1,0.806,2.871,4.945584002,1.76276E+12,1.76276E+12,light,0.8,80,0,0,2,0,0,0,,,,,,,,,,,,,,,,
l2_rain_fade,RAIN_FADE,14,0.1,300,2,153,ok,,0,1,22.6685,662,1,0.469,3.041,4.060458999,1.76276E+12,1.76276E+12,light,0.8,80,0,1,1,1,0,0,,,,,,,,,,,,,,,,
l2_rain_fade,RAIN_FADE,14,0.1,300,2,154,ok,,0,1,22.297958,662,1,0.457,2.775,3.734208001,1.76276E+12,1.76276E+12,light,0.8,80,0,1,2,0.5,0,0,,,,,,,,,,,,,,,,
l2_rain_fade,RAIN_FADE,14,0.1,300,2,155,ok,,0,1,23.176334,662,1,0.513,2.943,3.852751001,1.76276E+12,1.76276E+12,light,0.8,80,0,0,2,0,0,0,,,,,,,,,,,,,,,,
l2_rain_fade,RAIN_FADE,14,0.1,300,2,156,ok,,0,1,23.015625,662,1,0.555,3.348,4.451250001,1.76276E+12,1.76276E+12,light,0.8,80,0,0,2,0,0,0,,,,,,,,,,,,,,,,
l2_rain_fade,RAIN_FADE,14,0.1,300,2,157,ok,,0,1,21.302166,662,1,0.493,2.905,3.976084001,1.76276E+12,1.76276E+12,light,0.8,80,0,0,2,0,0,0,,,,,,,,,,,,,,,,
l2_rain_fade,RAIN_FADE,14,0.1,300,2,158,ok,,0,1,22.059583,662,1,0.635,3.12,3.827417,1.76276E+12,1.76276E+12,light,0.8,80,0,0,2,0,0,0,,,,,,,,,,,,,,,,
l2_rain_fade,RAIN_FADE,14,0.1,300,2,159,ok,,0,1,24.895333,662,1,0.62,3.308,4.359916,1.76276E+12,1.76276E+12,light,0.8,80,0,0,2,0,0,0,,,,,,,,,,,,,,,,
l2_rain_fade,RAIN_FADE,14,0.1,300,2,160,ok,,0,1,22.830791,662,1,0.509,2.932,3.654332999,1.76276E+12,1.76276E+12,light,0.8,80,0,0,2,0,0,0,,,,,,,,,,,,,,,,
l2_rain_fade,RAIN_FADE,14,0.1,300,2,161,ok,,0,1,25.866417,662,1,0.656,2.738,3.465792,1.76276E+12,1.76276E+12,light,0.8,80,0,0,2,0,0,0,,,,,,,,,,,,,,,,
l2_rain_fade,RAIN_FADE,14,0.1,300,2,162,ok,,0,1,21.921834,662,1,0.497,2.863,3.876583001,1.76276E+12,1.76276E+12,light,0.8,80,0,0,2,0,0,0,,,,,,,,,,,,,,,,
l2_rain_fade,RAIN_FADE,14,0.1,300,2,163,ok,,0,1,24.519375,662,1,0.542,3.027,3.865541999,1.76276E+12,1.76276E+12,light,0.8,80,0,0,2,0,0,0,,,,,,,,,,,,,,,,
l2_rain_fade,RAIN_FADE,14,0.1,300,2,164,ok,,0,1,23.419583,662,1,0.585,2.956,3.940000001,1.76276E+12,1.76276E+12,light,0.8,80,0,0,2,0,0,0,,,,,,,,,,,,,,,,
l2_rain_fade,RAIN_FADE,14,0.1,300,2,165,ok,,0,1,24.11475,662,1,0.545,2.717,3.719791001,1.76276E+12,1.76276E+12,light,0.8,80,0,0,1,0,0,0,,,,,,,,,,,,,,,,
l2_rain_fade,RAIN_FADE,14,0.1,300,2,166,ok,,0,1,27.535125,662,1,0.5,2.989,4.051541999,1.76276E+12,1.76276E+12,light,0.8,80,0,0,2,0,0,0,,,,,,,,,,,,,,,,
l2_rain_fade,RAIN_FADE,14,0.1,300,2,167,ok,,0,1,17.402708,662,1,0.709,2.878,3.850208999,1.76276E+12,1.76276E+12,light,0.8,80,0,0,1,0,0,0,,,,,,,,,,,,,,,,
l2_rain_fade,RAIN_FADE,14,0.1,300,2,168,ok,,0,1,22.7765,662,1,0.615,2.697,3.400583,1.76276E+12,1.76276E+12,light,0.8,80,0,0,1,0,0,0,,,,,,,,,,,,,,,,
l2_rain_fade,RAIN_FADE,14,0.1,300,2,169,ok,,0,1,20.080625,662,1,0.49,2.991,3.877625,1.76276E+12,1.76276E+12,light,0.8,80,0,0,1,0,0,0,,,,,,,,,,,,,,,,
l2_rain_fade,RAIN_FADE,14,0.1,300,2,170,ok,,0,1,23.167083,662,1,0.636,2.678,3.696334001,1.76276E+12,1.76276E+12,light,0.8,80,0,0,1,0,0,0,,,,,,,,,,,,,,,,
l2_rain_fade,RAIN_FADE,14,0.1,300,2,171,ok,,0,1,23.212125,662,1,0.768,2.722,3.285791001,1.76276E+12,1.76276E+12,light,0.8,80,0,0,1,0,0,0,,,,,,,,,,,,,,,,
l2_rain_fade,RAIN_FADE,14,0.1,300,2,172,ok,,0,1,22.2275,662,1,0.64,2.638,3.322083001,1.76276E+12,1.76276E+12,light,0.8,80,0,0,1,0,0,0,,,,,,,,,,,,,,,,
l2_rain_fade,RAIN_FADE,14,0.1,300,2,173,ok,,0,1,24.843916,662,1,0.508,2.957,3.835875001,1.76276E+12,1.76276E+12,light,0.8,80,0,0,2,0,0,0,,,,,,,,,,,,,,,,
l2_rain_fade,RAIN_FADE,14,0.1,300,2,174,ok,,0,1,25.070917,662,1,0.931,2.839,3.339583001,1.76276E+12,1.76276E+12,light,0.8,80,0,1,2,0.5,0,0,,,,,,,,,,,,,,,,
l2_rain_fade,RAIN_FADE,14,0.1,300,2,175,ok,,0,1,27.352042,662,1,0.546,2.925,4.000749999,1.76276E+12,1.76276E+12,light,0.8,80,0,0,2,0,0,0,,,,,,,,,,,,,,,,
l2_rain_fade,RAIN_FADE,14,0.1,300,2,176,ok,,0,1,27.521791,662,1,0.839,3.104,3.921166999,1.76276E+12,1.76276E+12,light,0.8,80,0,0,1,0,0,0,,,,,,,,,,,,,,,,
l2_rain_fade,RAIN_FADE,14,0.1,300,2,177,ok,,0,1,19.6295,662,1,0.658,2.759,3.631207999,1.76276E+12,1.76276E+12,light,0.8,80,0,0,1,0,0,0,,,,,,,,,,,,,,,,
l2_rain_fade,RAIN_FADE,14,0.1,300,2,178,ok,,0,1,25.260125,662,1,0.526,2.9,3.781833,1.76276E+12,1.76276E+12,light,0.8,80,0,0,2,0,0,0,,,,,,,,,,,,,,,,
l2_rain_fade,RAIN_FADE,14,0.1,300,2,179,ok,,0,1,23.6135,662,1,0.516,3.007,3.784750001,1.76276E+12,1.76276E+12,light,0.8,80,0,0,2,0,0,0,,,,,,,,,,,,,,,,
l2_rain_fade,RAIN_FADE,14,0.1,300,2,180,ok,,0,1,24.139583,662,1,0.642,4.036,5.023958,1.76276E+12,1.76276E+12,light,0.8,80,0,0,2,0,0,0,,,,,,,,,,,,,,,,
l2_rain_fade,RAIN_FADE,14,0.1,300,2,181,ok,,0,1,32.746125,662,1,2.652,7.331,9.134167001,1.76276E+12,1.76276E+12,light,0.8,80,0,0,2,0,0,0,,,,,,,,,,,,,,,,
l2_rain_fade,RAIN_FADE,14,0.1,300,2,182,ok,,0,1,24.631625,662,1,0.921,5.534,6.746999999,1.76276E+12,1.76276E+12,light,0.8,80,0,2,2,1,0,0,,,,,,,,,,,,,,,,
l2_rain_fade,RAIN_FADE,14,0.1,300,2,183,ok,,0,1,21.520583,662,1,0.502,2.951,3.883833999,1.76276E+12,1.76276E+12,light,0.8,80,0,0,2,0,0,0,,,,,,,,,,,,,,,,
l2_rain_fade,RAIN_FADE,14,0.1,300,2,184,ok,,0,1,27.548625,662,1,0.506,2.942,3.957792,1.76276E+12,1.76276E+12,light,0.8,80,0,0,2,0,0,0,,,,,,,,,,,,,,,,
l2_rain_fade,RAIN_FADE,14,0.1,300,2,185,ok,,0,1,23.230583,662,1,0.483,2.946,3.782124999,1.76276E+12,1.76276E+12,light,0.8,80,0,0,2,0,0,0,,,,,,,,,,,,,,,,
l2_rain_fade,RAIN_FADE,14,0.1,300,2,186,ok,,0,1,24.605042,662,1,1.226,3.611,6.251375,1.76276E+12,1.76276E+12,light,0.8,80,0,0,1,0,0,0,,,,,,,,,,,,,,,,
l2_rain_fade,RAIN_FADE,14,0.1,300,2,187,ok,,0,1,21.002625,662,1,0.646,2.874,4.068667,1.76276E+12,1.76276E+12,light,0.8,80,0,0,1,0,0,0,,,,,,,,,,,,,,,,
l2_rain_fade,RAIN_FADE,14,0.1,300,2,188,ok,,0,1,26.425166,662,1,0.586,3.013,3.700208001,1.76276E+12,1.76276E+12,light,0.8,80,0,0,2,0,0,0,,,,,,,,,,,,,,,,
l2_rain_fade,RAIN_FADE,14,0.1,300,2,189,ok,,0,1,22.430208,662,1,0.468,2.958,4.039124999,1.76276E+12,1.76276E+12,light,0.8,80,0,0,2,0,0,0,,,,,,,,,,,,,,,,
l2_rain_fade,RAIN_FADE,14,0.1,300,2,190,ok,,0,1,22.097042,662,1,0.508,2.904,3.951999999,1.76276E+12,1.76276E+12,light,0.8,80,0,0,2,0,0,0,,,,,,,,,,,,,,,,
l2_rain_fade,RAIN_FADE,14,0.1,300,2,191,ok,,0,1,22.311875,662,1,0.476,2.971,3.926542,1.76276E+12,1.76276E+12,light,0.8,80,0,0,2,0,0,0,,,,,,,,,,,,,,,,
l2_rain_fade,RAIN_FADE,14,0.1,300,2,192,ok,,0,1,24.775,662,1,0.631,2.839,3.940708,1.76276E+12,1.76276E+12,light,0.8,80,0,0,1,0,0,0,,,,,,,,,,,,,,,,
l2_rain_fade,RAIN_FADE,14,0.1,300,2,193,ok,,0,1,24.923208,662,1,0.517,3.056,3.947125,1.76276E+12,1.76276E+12,light,0.8,80,0,0,2,0,0,0,,,,,,,,,,,,,,,,
l2_rain_fade,RAIN_FADE,14,0.1,300,2,194,ok,,0,1,24.306083,662,1,0.678,3.196,3.987375001,1.76276E+12,1.76276E+12,light,0.8,80,0,2,2,1,0,0,,,,,,,,,,,,,,,,
l2_rain_fade,RAIN_FADE,14,0.1,300,2,195,ok,,0,1,20.979666,662,1,0.532,2.69,3.301667,1.76276E+12,1.76276E+12,light,0.8,80,0,0,1,0,0,0,,,,,,,,,,,,,,,,
l2_rain_fade,RAIN_FADE,14,0.1,300,2,196,ok,,0,1,20.532125,662,1,0.672,2.845,3.784791999,1.76276E+12,1.76276E+12,light,0.8,80,0,0,2,0,0,0,,,,,,,,,,,,,,,,
l2_rain_fade,RAIN_FADE,14,0.1,300,2,197,ok,,0,1,23.93825,662,1,0.635,3.153,4.277709,1.76276E+12,1.76276E+12,light,0.8,80,0,0,2,0,0,0,,,,,,,,,,,,,,,,
l2_rain_fade,RAIN_FADE,14,0.1,300,2,198,ok,,0,1,23.291,662,1,0.582,2.865,3.613625,1.76276E+12,1.76276E+12,light,0.8,80,0,0,1,0,0,0,,,,,,,,,,,,,,,,
l2_rain_fade,RAIN_FADE,14,0.1,300,2,199,ok,,0,1,27.18825,662,1,0.609,3.064,4.025833001,1.76276E+12,1.76276E+12,light,0.8,80,0,0,1,0,0,0,,,,,,,,,,,,,,,,
l2_rain_fade,RAIN_FADE,14,0.1,300,2,200,ok,,0,1,17.179959,662,1,0.603,2.724,3.456875002,1.76276E+12,1.76276E+12,light,0.8,80,0,1,1,1,0,0,,,,,,,,,,,,,,,,
l2_rain_fade,RAIN_FADE,14,0.1,300,2,201,ok,,0,1,24.348917,662,1,0.662,2.832,3.936375,1.76276E+12,1.76276E+12,light,0.8,80,0,0,1,0,0,0,,,,,,,,,,,,,,,,
l2_rain_fade,RAIN_FADE,14,0.1,300,2,202,ok,,0,1,21.859042,662,1,0.92,4.469,6.001209,1.76276E+12,1.76276E+12,light,0.8,80,0,0,2,0,0,0,,,,,,,,,,,,,,,,
l2_rain_fade,RAIN_FADE,14,0.1,300,2,203,ok,,0,1,30.604459,662,1,1.173,5.607,7.165458001,1.76276E+12,1.76276E+12,light,0.8,80,0,0,2,0,0,0,,,,,,,,,,,,,,,,
l2_rain_fade,RAIN_FADE,14,0.1,300,2,204,ok,,0,1,19.310833,662,1,0.83,3.855,4.765125001,1.76276E+12,1.76276E+12,light,0.8,80,0,0,2,0,0,0,,,,,,,,,,,,,,,,
l2_rain_fade,RAIN_FADE,14,0.1,300,2,205,ok,,0,1,24.037417,662,1,0.552,2.918,3.961083001,1.76276E+12,1.76276E+12,light,0.8,80,0,0,2,0,0,0,,,,,,,,,,,,,,,,
l2_rain_fade,RAIN_FADE,14,0.1,300,2,206,ok,,0,1,23.388667,662,1,0.671,4.556,5.698292001,1.76276E+12,1.76276E+12,light,0.8,80,0,0,2,0,0,0,,,,,,,,,,,,,,,,
l2_rain_fade,RAIN_FADE,14,0.1,300,2,207,ok,,0,1,25.85825,662,1,0.493,2.904,4.015667,1.76276E+12,1.76276E+12,light,0.8,80,0,0,2,0,0,0,,,,,,,,,,,,,,,,
l2_rain_fade,RAIN_FADE,14,0.1,300,2,208,ok,,0,1,21.054833,662,1,0.624,2.745,3.51525,1.76276E+12,1.76276E+12,light,0.8,80,0,1,2,0.5,0,0,,,,,,,,,,,,,,,,
l2_rain_fade,RAIN_FADE,14,0.1,300,2,209,ok,,0,1,23.7735,662,1,0.487,2.996,3.893499999,1.76276E+12,1.76276E+12,light,0.8,80,0,1,2,0.5,0,0,,,,,,,,,,,,,,,,
l2_rain_fade,RAIN_FADE,14,0.1,300,2,210,ok,,0,1,19.438708,662,1,0.509,2.979,3.786625,1.76276E+12,1.76276E+12,light,0.8,80,0,0,2,0,0,0,,,,,,,,,,,,,,,,
l2_rain_fade,RAIN_FADE,14,0.1,300,2,211,ok,,0,1,27.435125,662,1,0.485,2.936,4.083709,1.76276E+12,1.76276E+12,light,0.8,80,0,0,2,0,0,0,,,,,,,,,,,,,,,,
l2_rain_fade,RAIN_FADE,14,0.1,300,2,212,ok,,0,1,27.515583,662,1,0.538,3.171,4.074166,1.76276E+12,1.76276E+12,light,0.8,80,0,0,2,0,0,0,,,,,,,,,,,,,,,,
l2_rain_fade,RAIN_FADE,14,0.1,300,2,213,ok,,0,1,25.813417,662,1,0.939,5.178,6.705124999,1.76276E+12,1.76276E+12,light,0.8,80,0,0,2,0,0,0,,,,,,,,,,,,,,,,
l2_rain_fade,RAIN_FADE,14,0.1,300,2,214,ok,,0,1,20.352167,662,1,0.696,5.108,7.010333,1.76276E+12,1.76276E+12,light,0.8,80,0,0,2,0,0,0,,,,,,,,,,,,,,,,
l2_rain_fade,RAIN_FADE,14,0.1,300,2,215,ok,,0,1,21.386291,662,1,0.787,3.796,5.094542001,1.76276E+12,1.76276E+12,light,0.8,80,0,0,2,0,0,0,,,,,,,,,,,,,,,,
l2_rain_fade,RAIN_FADE,14,0.1,300,2,216,ok,,0,1,21.223417,662,1,0.553,2.964,4.046417,1.76276E+12,1.76276E+12,light,0.8,80,0,0,2,0,0,0,,,,,,,,,,,,,,,,
l2_rain_fade,RAIN_FADE,14,0.1,300,2,217,ok,,0,1,23.894959,662,1,0.602,3.421,4.630042,1.76276E+12,1.76276E+12,light,0.8,80,0,0,2,0,0,0,,,,,,,,,,,,,,,,
l2_rain_fade,RAIN_FADE,14,0.1,300,2,218,ok,,0,1,25.348792,662,1,1.057,5.561,7.692416999,1.76276E+12,1.76276E+12,light,0.8,80,0,0,2,0,0,0,,,,,,,,,,,,,,,,
l2_rain_fade,RAIN_FADE,14,0.1,300,2,219,ok,,0,1,25.402625,662,1,0.558,2.833,3.908541001,1.76276E+12,1.76276E+12,light,0.8,80,0,1,1,1,0,0,,,,,,,,,,,,,,,,
l2_rain_fade,RAIN_FADE,14,0.1,300,2,220,ok,,0,1,31.161458,662,1,2.046,3.925,5.546625,1.76276E+12,1.76276E+12,light,0.8,80,0,0,2,0,0,0,,,,,,,,,,,,,,,,
l2_rain_fade,RAIN_FADE,14,0.1,300,2,221,ok,,0,1,20.787042,662,1,0.997,2.587,3.639541999,1.76276E+12,1.76276E+12,light,0.8,80,0,0,2,0,0,0,,,,,,,,,,,,,,,,
l2_rain_fade,RAIN_FADE,14,0.1,300,2,222,ok,,0,1,21.563417,662,1,0.598,2.736,3.549000001,1.76276E+12,1.76276E+12,light,0.8,80,0,0,1,0,0,0,,,,,,,,,,,,,,,,
l2_rain_fade,RAIN_FADE,14,0.1,300,2,223,ok,,0,1,26.878209,662,1,0.514,2.995,4.059958999,1.76276E+12,1.76276E+12,light,0.8,80,0,0,2,0,0,0,,,,,,,,,,,,,,,,
l2_rain_fade,RAIN_FADE,14,0.1,300,2,224,ok,,0,1,23.747125,662,1,0.556,3.055,3.817125,1.76276E+12,1.76276E+12,light,0.8,80,0,0,2,0,0,0,,,,,,,,,,,,,,,,
l2_rain_fade,RAIN_FADE,14,0.1,300,2,225,ok,,0,1,23.109333,662,1,1.042,4.992,6.321667001,1.76276E+12,1.76276E+12,light,0.8,80,0,0,2,0,0,0,,,,,,,,,,,,,,,,
l2_rain_fade,RAIN_FADE,14,0.1,300,2,226,ok,,0,1,24.637583,662,1,1.058,6.535,8.985249999,1.76276E+12,1.76276E+12,light,0.8,80,0,0,2,0,0,0,,,,,,,,,,,,,,,,
