scenario,mode,rtt_ms,loss_pct,timeout_ms,pto,run,status,failed_stage,errno,attempts,latency_ms,bytes_online,msgs_online,cpu_ms_ue,cpu_ms_leo2,ts5,ts6,rain_profile,bw_factor,down_rate_mbps,up_rate_mbps,bad_ticks,total_ticks,bad_ratio,blackout_events,blackout_ticks,window_profile,window_duration_ms,uplink_delay_ms,down_ready_ms,guard_close_ms,scheduled_blackouts
z3_short_window,SHORT_WINDOW,12,0.5,200,2,15,ok,,0,2,55.56504200103518,2041.0,2,10.793999999999997,30.34999999999991,1762180226594,1762180226612,,,,,,,,,,mid,13747,444,348,215,2
z3_short_window,SHORT_WINDOW,12,0.5,200,2,16,ok,,0,2,59.65695799932291,2042.0,2,11.366,31.188000000000102,1762180242168,1762180242188,,,,,,,,,,mid,9620,569,347,213,2
z3_short_window,SHORT_WINDOW,12,0.5,200,2,17,ok,,0,2,57.30208299974038,2040.0,2,12.187000000000005,29.835000000000036,1762180253193,1762180253213,,,,,,,,,,mid,11665,320,279,269,0
z3_short_window,SHORT_WINDOW,12,0.5,200,2,18,ok,,0,2,58.39433399887639,2042.0,2,10.444999999999993,30.10799999999972,1762180266681,1762180266701,,,,,,,,,,mid,12608,455,274,176,1
z3_short_window,SHORT_WINDOW,12,0.5,200,2,19,failed,client,0,0,0.0,0.0,0,0.0,0.0,,,,,,,,,,,,mid,11574,555,327,189,2
z3_short_window,SHORT_WINDOW,12,0.5,200,2,20,ok,,0,1,31.61675000046671,1020.0,1,5.143000000000001,13.295000000000073,1762180293822,1762180293834,,,,,,,,,,mid,8984,552,295,274,0
z3_short_window,SHORT_WINDOW,12,0.5,300,2,1,ok,,0,1,34.21100000014121,1020.0,1,5.398000000000003,13.811999999999898,1762180304651,1762180304663,,,,,,,,,,mid,10480,671,330,234,1
z3_short_window,SHORT_WINDOW,12,0.5,300,2,2,ok,,0,2,59.322000000975095,2041.0,2,11.736999999999995,30.24100000000044,1762180317136,1762180317156,,,,,,,,,,mid,8878,443,269,198,0
z3_short_window,SHORT_WINDOW,12,0.5,300,2,3,failed,client,0,0,0.0,0.0,0,0.0,0.0,,,,,,,,,,,,mid,12201,574,322,173,3
z3_short_window,SHORT_WINDOW,12,0.5,300,2,4,ok,,0,1,32.13374999904772,1021.0,1,4.072000000000003,14.204999999999927,1762180341513,1762180341525,,,,,,,,,,mid,12581,751,223,251,3
