scenario,mode,rtt_ms,loss_pct,timeout_ms,pto,run,status,failed_stage,errno,attempts,latency_ms,bytes_online,msgs_online,cpu_ms_ue,cpu_ms_lj,cpu_ms_ln,processing_ms_ln,bytes_ue,bytes_lj,bytes_ln,bytes_total,msgs_ue,msgs_lj,msgs_ln,msgs_total,ts5,ts6,rain_profile,bw_factor,down_rate_mbps,up_rate_mbps,bad_ticks,total_ticks,bad_ratio,blackout_events,blackout_ticks,window_profile,window_duration_ms,uplink_delay_ms,down_ready_ms,guard_close_ms,scheduled_blackouts
l1_online_only,LEO_ONLY,12,0.1,400,2,10,failed,handover_request,0,2,17.442125000115993,735,2,0.11700000000000088,21.09099999999944,0.0,0.0,1638,,735,2373,2,,2,4,1761993052444,,,,,,,,,,,,,,,,
l1_online_only,LEO_ONLY,12,0.1,400,2,11,failed,handover_request,0,2,14.985125000066546,735,2,0.10200000000000031,21.302999999999884,0.0,0.0,1640,,735,2375,2,,2,4,1761993053448,,,,,,,,,,,,,,,,
l1_online_only,LEO_ONLY,12,0.1,400,2,12,failed,handover_request,0,2,16.815707999967344,735,2,0.10000000000000142,21.16899999999987,0.0,0.0,1640,,735,2375,2,,2,4,1761993054454,,,,,,,,,,,,,,,,
l1_online_only,LEO_ONLY,12,0.1,400,2,13,failed,handover_request,0,2,16.64362499991512,735,2,0.11699999999999378,21.33900000000085,0.0,0.0,1637,,735,2372,2,,2,4,1761993055434,,,,,,,,,,,,,,,,
l1_online_only,LEO_ONLY,12,0.1,400,2,14,failed,handover_request,0,2,20.274334000077943,735,2,0.1039999999999992,21.289999999999054,0.0,0.0,1639,,735,2374,2,,2,4,1761993056407,,,,,,,,,,,,,,,,
l1_online_only,LEO_ONLY,12,0.1,400,2,15,failed,handover_request,0,2,18.960750000132975,735,2,0.1869999999999976,21.548999999999978,0.0,0.0,1639,,735,2374,2,,2,4,1761993057415,,,,,,,,,,,,,,,,
l1_online_only,LEO_ONLY,12,0.1,400,2,16,failed,handover_request,0,2,15.212000000019543,735,2,0.125,21.124000000000706,0.0,0.0,1639,,735,2374,2,,2,4,1761993058457,,,,,,,,,,,,,,,,
l1_online_only,LEO_ONLY,12,0.1,400,2,17,failed,handover_request,0,2,18.629207999993014,735,2,0.12999999999999545,21.478000000000065,0.0,0.0,1639,,735,2374,2,,2,4,1761993059437,,,,,,,,,,,,,,,,
l1_online_only,LEO_ONLY,12,0.1,400,2,18,failed,handover_request,0,2,15.703499999972337,735,2,0.10299999999999798,21.391999999999825,0.0,0.0,1640,,735,2375,2,,2,4,1761993060462,,,,,,,,,,,,,,,,
l1_online_only,LEO_ONLY,12,0.1,400,2,19,failed,handover_request,0,2,18.94300000003568,735,2,0.10999999999999943,40.923000000000684,0.0,0.0,1639,,735,2374,2,,2,4,1761993061448,,,,,,,,,,,,,,,,
l1_online_only,LEO_ONLY,12,0.1,400,2,20,failed,handover_request,0,2,14.715041000044948,735,2,0.11399999999999721,21.11500000000069,0.0,0.0,1640,,735,2375,2,,2,4,1761993062445,,,,,,,,,,,,,,,,
l1_online_only,LEO_ONLY,12,0.1,600,2,1,failed,handover_request,0,2,15.442583999856652,735,2,0.1340000000000039,21.484999999999673,0.0,0.0,1641,,735,2376,2,,2,4,1761993063445,,,,,,,,,,,,,,,,
l1_online_only,LEO_ONLY,12,0.1,600,2,2,failed,handover_request,0,2,15.19804200006547,735,2,0.1130000000000031,21.117999999999483,0.0,0.0,1639,,735,2374,2,,2,4,1761993064419,,,,,,,,,,,,,,,,
l1_online_only,LEO_ONLY,12,0.1,600,2,3,failed,handover_request,0,2,15.9107080000922,735,2,0.10900000000000531,21.317000000000007,0.0,0.0,1640,,735,2375,2,,2,4,1761993065427,,,,,,,,,,,,,,,,
l1_online_only,LEO_ONLY,12,0.1,600,2,4,failed,handover_request,0,2,15.2135000000726,735,2,0.09299999999999642,21.567000000000007,0.0,0.0,1640,,735,2375,2,,2,4,1761993066469,,,,,,,,,,,,,,,,
l1_online_only,LEO_ONLY,12,0.1,600,2,5,failed,handover_request,0,2,14.662541999996392,735,2,0.12300000000000466,21.349999999999454,0.0,0.0,1639,,735,2374,2,,2,4,1761993067485,,,,,,,,,,,,,,,,
l1_online_only,LEO_ONLY,12,0.1,600,2,6,failed,handover_request,0,2,19.100375000107306,735,2,0.1460000000000008,21.394000000000233,0.0,0.0,1639,,735,2374,2,,2,4,1761993068465,,,,,,,,,,,,,,,,
l1_online_only,LEO_ONLY,12,0.1,600,2,7,failed,handover_request,0,2,19.720916999858673,735,2,0.1340000000000039,20.887000000000626,0.0,0.0,1639,,735,2374,2,,2,4,1761993069404,,,,,,,,,,,,,,,,
l1_online_only,LEO_ONLY,12,0.1,600,2,8,failed,handover_request,0,2,17.920083000035447,735,2,0.08399999999999963,21.143999999999323,0.0,0.0,1639,,735,2374,2,,2,4,1761993070411,,,,,,,,,,,,,,,,
l1_online_only,LEO_ONLY,12,0.1,600,2,9,failed,handover_request,0,2,18.435124999996333,735,2,0.11299999999999955,21.124000000000706,0.0,0.0,1639,,735,2374,2,,2,4,1761993071423,,,,,,,,,,,,,,,,
