scenario,mode,rtt_ms,loss_pct,timeout_ms,pto,run,status,failed_stage,errno,attempts,latency_ms,bytes_online,msgs_online,cpu_ms_ue,cpu_ms_leo2,ts5,ts6,rain_profile,bw_factor,down_rate_mbps,up_rate_mbps,bad_ticks,total_ticks,bad_ratio,blackout_events,blackout_ticks,window_profile,window_duration_ms,uplink_delay_ms,down_ready_ms,guard_close_ms,scheduled_blackouts,,,,,,,,,,,
z2_rain_fade,RAIN_FADE,14,0.1,300,2,103,ok,,0,1,37.252917,374,1,3.765,13.761,1.76279E+12,1.76279E+12,light,0.8,80,0,0,1,0,0,0,,,,,,,,,,,,,,,,,
z2_rain_fade,RAIN_FADE,14,0.1,300,2,104,ok,,0,1,31.986041,374,1,3.693,13.558,1.76279E+12,1.76279E+12,light,0.8,80,0,0,1,0,0,0,,,,,,,,,,,,,,,,,
z2_rain_fade,RAIN_FADE,14,0.1,300,2,105,ok,,0,1,34.077959,374,1,3.685,13.71,1.76279E+12,1.76279E+12,light,0.8,80,0,0,1,0,0,0,,,,,,,,,,,,,,,,,
z2_rain_fade,RAIN_FADE,14,0.1,300,2,106,ok,,0,1,33.83675,373,1,3.702,13.33,1.76279E+12,1.76279E+12,light,0.8,80,0,0,1,0,0,0,,,,,,,,,,,,,,,,,
z2_rain_fade,RAIN_FADE,14,0.1,300,2,107,ok,,0,1,36.503041,374,1,3.778,14.397,1.76279E+12,1.76279E+12,light,0.8,80,0,0,1,0,0,0,,,,,,,,,,,,,,,,,
z2_rain_fade,RAIN_FADE,14,0.1,300,2,108,ok,,0,1,30.034958,374,1,3.695,13.611,1.76279E+12,1.76279E+12,light,0.8,80,0,0,1,0,0,0,,,,,,,,,,,,,,,,,
z2_rain_fade,RAIN_FADE,14,0.1,300,2,109,ok,,0,1,32.222875,374,1,3.628,13.679,1.76279E+12,1.76279E+12,light,0.8,80,0,0,1,0,0,0,,,,,,,,,,,,,,,,,
z2_rain_fade,RAIN_FADE,14,0.1,300,2,110,ok,,0,1,37.544292,374,1,3.741,13.284,1.76279E+12,1.76279E+12,light,0.8,80,0,0,1,0,0,0,,,,,,,,,,,,,,,,,
z2_rain_fade,RAIN_FADE,14,0.1,300,2,111,ok,,0,1,33.111625,374,1,3.632,13.185,1.76279E+12,1.76279E+12,light,0.8,80,0,0,1,0,0,0,,,,,,,,,,,,,,,,,
z2_rain_fade,RAIN_FADE,14,0.1,300,2,112,ok,,0,1,37.145166,374,1,3.706,13.511,1.76279E+12,1.76279E+12,light,0.8,80,0,1,1,1,0,0,,,,,,,,,,,,,,,,,
