scenario,mode,rtt_ms,loss_pct,timeout_ms,pto,run,status,failed_stage,errno,attempts,latency_ms,bytes_online,msgs_online,cpu_ms_ue,cpu_ms_leo2,cpu_ms_ground,cpu_ms_ncc,processing_ms_leo2,ts5,ts6,rain_profile,bw_factor,down_rate_mbps,up_rate_mbps,bad_ticks,total_ticks,bad_ratio,blackout_events,blackout_ticks,window_profile,window_duration_ms,uplink_delay_ms,down_ready_ms,guard_close_ms,scheduled_blackouts,combo_index
ren_online_only,LEO_ONLY,12.000/12.000,0.0/0.0,200,2,58,ok,,0,1,74.827833,208,6,0.495,0.036,0.043,0.043,0,1.76287E+12,1.76287E+12,0.086,,,,,,,,,,,,,,,0
ren_online_only,LEO_ONLY,12.000/12.000,0.0/0.0,200,2,59,ok,,0,1,77.666292,208,6,0.444,0.024,0.028,0.028,0,1.76287E+12,1.76287E+12,0.056,,,,,,,,,,,,,,,0
ren_online_only,LEO_ONLY,12.000/12.000,0.0/0.0,200,2,60,ok,,0,1,68.20779199,208,6,0.435,0.02,0.028,0.028,0,1.76287E+12,1.76287E+12,0.056,,,,,,,,,,,,,,,0
ren_online_only,LEO_ONLY,12.000/12.000,0.0/0.0,200,2,61,ok,,0,1,82.60270799,208,6,0.436,0.028,0.036,0.036,0,1.76287E+12,1.76287E+12,0.072,,,,,,,,,,,,,,,0
ren_online_only,LEO_ONLY,12.000/12.000,0.0/0.0,200,2,62,ok,,0,1,69.100917,208,6,0.439,0.038,0.077,0.077,0,1.76287E+12,1.76287E+12,0.154,,,,,,,,,,,,,,,0
ren_online_only,LEO_ONLY,12.000/12.000,0.0/0.0,200,2,63,ok,,0,1,71.42987501,208,6,0.501,0.066,0.062,0.062,0,1.76287E+12,1.76287E+12,0.124,,,,,,,,,,,,,,,0
ren_online_only,LEO_ONLY,12.000/12.000,0.0/0.0,200,2,64,ok,,0,1,76.019958,208,6,0.656,0.09,0.066,0.066,0,1.76287E+12,1.76287E+12,0.132,,,,,,,,,,,,,,,0
ren_online_only,LEO_ONLY,12.000/12.000,0.0/0.0,200,2,65,ok,,0,1,71.03525,208,6,0.579,0.082,0.054,0.054,0,1.76287E+12,1.76287E+12,0.108,,,,,,,,,,,,,,,0
ren_online_only,LEO_ONLY,12.000/12.000,0.0/0.0,200,2,66,ok,,0,1,70.804583,208,6,0.569,0.08,0.057,0.057,0,1.76287E+12,1.76287E+12,0.114,,,,,,,,,,,,,,,0
ren_online_only,LEO_ONLY,12.000/12.000,0.0/0.0,200,2,67,ok,,0,1,71.493417,208,6,0.869,0.069,0.074,0.074,0,1.76287E+12,1.76287E+12,0.148,,,,,,,,,,,,,,,0
